index,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,P_TOTAL,P_0A2,P_3A5,POB65_MAS,GRAPROES,PROM_HNV,VIVTOT,PRO_OCUP_C,PROM_OCUP,VPH_PC,PNACOE
2728,Ensenada,1,Ensenada,5987,39,0,0,0,0,0,0,0,0,0,0,0
2729,Ensenada,1,Ensenada,5987,40,0,0,0,0,0,0,1,0,0,0,0
2730,Ensenada,1,Ensenada,5987,41,3,*,*,*,*,*,1,*,*,*,*
2731,Ensenada,1,Ensenada,5987,42,14,*,*,*,13.10,1.67,9,0.93,2.80,4,4
2732,Ensenada,1,Ensenada,5987,43,32,*,*,5,11.91,2,16,0.86,2.67,9,6
2733,Ensenada,1,Ensenada,5987,44,43,3,*,*,11.52,1.56,18,0.83,3.07,10,5
2734,Ensenada,1,Ensenada,5987,45,33,0,0,0,11.14,1.14,16,0.97,3.30,8,10
2735,Ensenada,1,Ensenada,5987,46,13,0,*,*,11.67,1.43,6,0.68,2.60,*,4
2736,Ensenada,1,Ensenada,5987,47,190,3,18,21,12.15,1.84,66,0.82,3.17,42,52
2737,Ensenada,1,Ensenada,5987,48,9,0,*,3,10.71,2.50,3,0.75,3,*,*
2738,Ensenada,1,Ensenada,5987,49,76,*,*,11,11.23,2.45,29,0.70,3.04,16,26
2739,Ensenada,1,Ensenada,5987,50,175,4,*,20,11.52,1.71,58,0.80,3.43,38,59
2740,Ensenada,1,Ensenada,5987,51,3,0,0,0,13,0,6,0.60,1,*,*
2741,Ensenada,1,Ensenada,5987,52,0,0,0,0,0,0,9,0,0,0,0
2742,Ensenada,1,Ensenada,5987,53,4,*,*,*,*,*,14,*,*,*,*
2744,Ensenada,1,Ensenada,5991,1,0,0,0,0,0,0,0,0,0,0,0
2745,Ensenada,1,Ensenada,5991,2,68,0,*,5,13.45,1.54,29,0.55,3.09,20,26
2746,Ensenada,1,Ensenada,5991,3,0,0,0,0,0,0,0,0,0,0,0
2747,Ensenada,1,Ensenada,5991,6,37,*,4,5,13.60,1.38,22,0.58,2.85,11,11
2748,Ensenada,1,Ensenada,5991,7,56,0,4,9,13.52,2,24,0.57,3.11,17,21
2749,Ensenada,1,Ensenada,5991,8,15,0,0,5,13.86,2.33,14,0.38,2.14,6,3
2750,Ensenada,1,Ensenada,5991,9,0,0,0,0,0,0,4,0,0,0,0
2751,Ensenada,1,Ensenada,5991,10,5,*,*,*,*,*,2,*,*,*,*
2752,Ensenada,1,Ensenada,5991,11,8,0,0,3,15.50,1.60,8,0.38,1.60,5,4
2753,Ensenada,1,Ensenada,5991,12,0,0,0,0,0,0,0,0,0,0,0
2754,Ensenada,1,Ensenada,5991,13,0,0,0,0,0,0,0,0,0,0,0
2755,Ensenada,1,Ensenada,5991,14,0,0,0,0,0,0,0,0,0,0,0
2756,Ensenada,1,Ensenada,5991,15,17,0,*,*,12,1.33,7,0.59,3.40,4,4
2758,Ensenada,1,Ensenada,6006,1,87,4,4,10,8.49,2.03,32,0.93,3.11,14,31
2759,Ensenada,1,Ensenada,6006,2,95,4,3,*,10.12,1.78,30,0.92,3.52,14,22
2760,Ensenada,1,Ensenada,6006,3,127,*,5,18,9.67,2.13,36,0.98,3.74,17,43
2761,Ensenada,1,Ensenada,6006,4,155,9,*,9,9.76,1.98,50,0.99,3.69,17,43
2762,Ensenada,1,Ensenada,6006,5,117,3,5,4,10.43,1.92,35,0.91,3.44,20,36
2763,Ensenada,1,Ensenada,6006,6,0,0,0,0,0,0,0,0,0,0,0
2764,Ensenada,1,Ensenada,6006,7,135,3,7,21,10.16,1.83,60,0.61,2.45,20,35
2765,Ensenada,1,Ensenada,6006,8,202,10,8,19,9.82,2.15,67,0.93,3.61,28,58
2766,Ensenada,1,Ensenada,6006,9,73,4,*,13,8.64,2.24,24,0.80,3.17,6,20
2767,Ensenada,1,Ensenada,6006,10,159,5,4,17,10.93,1.92,55,0.65,3.12,28,46
2768,Ensenada,1,Ensenada,6006,11,127,5,6,10,10.87,1.83,40,0.90,3.43,21,42
2769,Ensenada,1,Ensenada,6006,12,281,12,16,17,10.14,2.38,81,0.89,3.70,35,85
2770,Ensenada,1,Ensenada,6006,13,107,*,*,11,10.47,1.92,38,0.86,3.15,21,38
2771,Ensenada,1,Ensenada,6006,14,92,*,*,10,10.42,2.18,30,0.82,3.41,19,25
2772,Ensenada,1,Ensenada,6006,15,63,*,3,9,8.70,2.33,27,0.74,3,9,22
2773,Ensenada,1,Ensenada,6006,16,95,4,4,8,10.21,2.31,33,0.87,3.06,15,38
2774,Ensenada,1,Ensenada,6006,18,65,5,*,5,10.23,1.82,27,0.78,2.95,11,19
2775,Ensenada,1,Ensenada,6006,19,74,4,4,9,9.90,2.33,21,0.89,3.70,10,15
2776,Ensenada,1,Ensenada,6006,21,199,7,5,18,9.27,2.26,104,0.68,2.19,36,44
2777,Ensenada,1,Ensenada,6006,22,245,6,5,21,10.16,1.69,100,0.72,2.58,37,50
2778,Ensenada,1,Ensenada,6006,23,257,6,12,14,10.51,1.90,83,0.89,3.52,38,71
2779,Ensenada,1,Ensenada,6006,24,204,4,4,19,10.19,1.95,69,0.77,3,38,53
2780,Ensenada,1,Ensenada,6006,25,162,4,3,17,9.60,1.81,55,0.79,3.18,25,45
2781,Ensenada,1,Ensenada,6006,26,172,4,7,10,9.85,2.13,54,0.93,3.58,17,66
2782,Ensenada,1,Ensenada,6006,28,133,*,6,17,10.18,1.85,45,0.78,3.24,19,42
2783,Ensenada,1,Ensenada,6006,29,105,*,3,6,10.08,2.21,46,0.56,2.50,14,29
2784,Ensenada,1,Ensenada,6006,31,59,*,3,6,9.59,2.39,20,0.97,3.28,8,20
2785,Ensenada,1,Ensenada,6006,32,96,3,5,8,9.91,2.20,24,1.03,4.17,13,34
2786,Ensenada,1,Ensenada,6006,33,47,3,*,4,10.39,2.63,14,0.68,3.36,10,9
2787,Ensenada,1,Ensenada,6006,38,191,6,12,17,9.34,2.45,64,0.85,3.35,24,52
2788,Ensenada,1,Ensenada,6006,39,257,16,8,13,8.32,1.98,158,0.74,1.90,28,37
2789,Ensenada,1,Ensenada,6006,41,46,*,0,6,7.92,2.21,23,0.65,2.09,5,7
2790,Ensenada,1,Ensenada,6006,42,100,3,5,3,10.15,2.03,37,0.81,3.23,15,24
2791,Ensenada,1,Ensenada,6006,46,138,3,9,4,9.10,2.37,63,0.90,2.82,20,47
2792,Ensenada,1,Ensenada,6006,50,59,*,4,4,11.08,2.05,20,0.70,3.28,9,23
2793,Ensenada,1,Ensenada,6006,51,25,*,0,4,10.04,1.70,14,0.66,2.27,7,10
2794,Ensenada,1,Ensenada,6006,52,66,*,*,3,10.45,1.93,16,1.14,4.40,8,16
2795,Ensenada,1,Ensenada,6006,53,70,*,4,*,8.02,2.13,24,1.06,3.18,9,30
2797,Ensenada,1,Ensenada,6010,1,13,0,0,*,12.55,1.60,5,0.62,2.60,4,6
2798,Ensenada,1,Ensenada,6010,2,109,7,6,16,9.04,2.27,41,0.98,3.30,12,35
2799,Ensenada,1,Ensenada,6010,3,68,3,*,*,10.53,1.44,23,0.91,3.24,13,16
2800,Ensenada,1,Ensenada,6010,4,73,*,8,4,9.98,2.09,22,1.04,3.84,13,28
2801,Ensenada,1,Ensenada,6010,5,89,*,8,12,8.94,2.74,31,0.96,3.30,8,37
2802,Ensenada,1,Ensenada,6010,6,98,*,4,15,9.11,3.16,39,0.84,2.97,13,41
2803,Ensenada,1,Ensenada,6010,7,72,8,3,4,10.67,1.77,26,0.80,3.43,6,23
2804,Ensenada,1,Ensenada,6010,8,56,*,*,7,8.94,2,23,0.57,2.43,3,8
2805,Ensenada,1,Ensenada,6010,9,113,4,3,12,10.24,2.11,33,1.01,3.65,15,33
2806,Ensenada,1,Ensenada,6010,10,81,3,3,7,10.23,1.69,20,0.93,4.05,11,16
2807,Ensenada,1,Ensenada,6010,11,74,4,*,11,7.48,2.71,28,0.96,3.08,5,26
2808,Ensenada,1,Ensenada,6010,13,109,4,5,12,9.55,2.31,39,0.80,3.11,18,41
2809,Ensenada,1,Ensenada,6010,14,26,3,0,*,9.83,1.62,9,0.76,3.71,*,10
2810,Ensenada,1,Ensenada,6010,15,20,0,*,3,10.44,1.67,8,0.77,2.86,4,8
2811,Ensenada,1,Ensenada,6010,16,36,0,0,*,10.47,2.25,14,0.75,3.27,4,10
2812,Ensenada,1,Ensenada,6010,19,42,*,0,11,8.83,2.88,16,0.70,2.63,6,18
2813,Ensenada,1,Ensenada,6010,21,43,0,*,7,8.09,2.36,13,0.91,3.58,3,10
2814,Ensenada,1,Ensenada,6010,22,47,*,*,8,8.79,2.13,25,0.75,2.47,6,14
2815,Ensenada,1,Ensenada,6010,23,61,3,3,6,9.48,2.74,23,0.70,2.77,11,32
2816,Ensenada,1,Ensenada,6010,24,111,3,6,10,9.32,2.58,39,0.90,3.17,9,37
2817,Ensenada,1,Ensenada,6010,25,24,0,*,3,11.60,1.18,9,0.67,3,4,3
2818,Ensenada,1,Ensenada,6010,26,95,*,*,9,8.98,3.11,38,0.60,2.26,9,31
2819,Ensenada,1,Ensenada,6010,27,128,*,4,13,9.09,1.85,58,0.74,2.42,6,31
2820,Ensenada,1,Ensenada,6010,28,88,*,*,16,9.18,2.92,36,0.54,2.44,10,19
2821,Ensenada,1,Ensenada,6010,29,46,*,0,8,7.83,2.04,24,0.69,2.30,3,15
2822,Ensenada,1,Ensenada,6010,30,130,3,4,20,8.29,1.78,48,0.90,3.25,18,56
2823,Ensenada,1,Ensenada,6010,31,100,3,*,14,9.57,2.05,35,0.91,3.13,15,43
2824,Ensenada,1,Ensenada,6010,32,114,7,8,16,10.35,1.90,39,0.84,3.35,13,28
2825,Ensenada,1,Ensenada,6010,33,149,6,5,12,10.54,2.03,50,0.82,3.31,18,46
2826,Ensenada,1,Ensenada,6010,34,99,3,4,7,10.46,2.46,34,0.78,3.30,16,25
2827,Ensenada,1,Ensenada,6010,35,67,4,*,10,9.15,1.96,28,0.81,3.05,12,18
2828,Ensenada,1,Ensenada,6010,36,37,*,*,*,9.33,2.53,14,0.80,3.08,4,13
2829,Ensenada,1,Ensenada,6010,38,164,7,4,24,9.83,2.25,73,0.72,2.48,30,57
2830,Ensenada,1,Ensenada,6010,39,86,3,*,11,8.92,2.27,34,0.75,2.97,15,25
2831,Ensenada,1,Ensenada,6010,43,88,5,*,9,9.62,2.21,36,0.66,2.67,9,15
2832,Ensenada,1,Ensenada,6010,45,162,3,5,19,10.44,2.06,58,0.70,3.06,24,54
2833,Ensenada,1,Ensenada,6010,46,136,5,0,11,9.30,2.09,47,0.83,3.16,20,58
2834,Ensenada,1,Ensenada,6010,47,48,*,3,4,10.32,2.25,20,0.89,2.82,7,13
2835,Ensenada,1,Ensenada,6010,49,133,4,5,14,10.17,2.02,47,0.77,3.02,21,44
2836,Ensenada,1,Ensenada,6010,50,121,4,6,12,10.39,2.17,37,0.95,3.56,16,29
2837,Ensenada,1,Ensenada,6010,51,48,*,4,3,10.39,1.48,16,1.02,3.69,9,12
2838,Ensenada,1,Ensenada,6010,54,90,5,8,6,9.51,1.85,33,0.99,3.21,11,27
2839,Ensenada,1,Ensenada,6010,55,0,0,0,0,0,0,0,0,0,0,0
2841,Ensenada,1,Ensenada,6025,1,637,11,10,89,14.66,1.58,278,0.47,2.78,205,235
2842,Ensenada,1,Ensenada,6025,7,61,*,*,7,14.96,1.70,24,0.53,3.05,17,22
2843,Ensenada,1,Ensenada,6025,8,4,*,*,*,*,*,3,*,*,*,*
2844,Ensenada,1,Ensenada,6025,9,40,*,0,5,15.74,1.24,19,0.47,2.50,13,15
2845,Ensenada,1,Ensenada,6025,14,99,*,*,5,14.13,1.50,32,0.59,3.19,28,38
2846,Ensenada,1,Ensenada,6025,15,65,*,3,11,15.39,1.70,26,0.49,2.83,19,20
2847,Ensenada,1,Ensenada,6025,16,89,5,4,4,14.60,1.45,32,0.51,2.97,25,41
2848,Ensenada,1,Ensenada,6025,17,27,0,0,8,13.56,2.21,10,0.52,2.70,8,10
2849,Ensenada,1,Ensenada,6025,18,20,0,*,*,14.79,1.25,10,0.57,2.50,7,7
2850,Ensenada,1,Ensenada,6025,23,67,0,3,5,15.57,1.52,26,0.48,2.79,21,23
2851,Ensenada,1,Ensenada,6025,24,68,*,*,6,15,1.22,26,0.66,3.58,18,25
2852,Ensenada,1,Ensenada,6025,25,0,0,0,0,0,0,0,0,0,0,0
2853,Ensenada,1,Ensenada,6025,30,22,*,*,5,16.19,2,14,0.51,2,10,8
2854,Ensenada,1,Ensenada,6025,31,33,3,3,6,17.11,1.50,14,0.57,2.36,14,11
2855,Ensenada,1,Ensenada,6025,32,21,*,0,5,16.15,1,13,0.47,1.91,9,14
2856,Ensenada,1,Ensenada,6025,34,58,0,0,4,14.33,1.29,23,0.75,2.64,16,18
2857,Ensenada,1,Ensenada,6025,35,102,0,*,7,14.18,1.10,44,0.65,2.76,32,33
2858,Ensenada,1,Ensenada,6025,37,30,0,0,3,15.20,1.17,18,0.71,2.31,12,12
2859,Ensenada,1,Ensenada,6025,38,52,*,*,0,16.04,0.80,23,0.61,2.26,21,20
2860,Ensenada,1,Ensenada,6025,39,43,0,0,11,14.51,1.74,23,0.54,2.53,17,21
2861,Ensenada,1,Ensenada,6025,40,11,*,*,*,*,*,3,*,*,*,*
2862,Ensenada,1,Ensenada,6025,41,10,0,0,*,14.10,1,4,0.43,3.33,3,*
2864,Ensenada,1,Ensenada,6148,1,0,0,0,0,0,0,0,0,0,0,0
2865,Ensenada,1,Ensenada,6148,2,0,0,0,0,0,0,16,0,0,0,0
2866,Ensenada,1,Ensenada,6148,3,0,0,0,0,0,0,0,0,0,0,0
2867,Ensenada,1,Ensenada,6148,4,0,0,0,0,0,0,0,0,0,0,0
2868,Ensenada,1,Ensenada,6148,5,0,0,0,0,0,0,0,0,0,0,0
2869,Ensenada,1,Ensenada,6148,8,0,0,0,0,0,0,0,0,0,0,0
2870,Ensenada,1,Ensenada,6148,9,0,0,0,0,0,0,0,0,0,0,0
2871,Ensenada,1,Ensenada,6148,10,0,0,0,0,0,0,0,0,0,0,0
2872,Ensenada,1,Ensenada,6148,11,0,0,0,0,0,0,0,0,0,0,0
2873,Ensenada,1,Ensenada,6148,12,0,0,0,0,0,0,0,0,0,0,0
2874,Ensenada,1,Ensenada,6148,13,0,0,0,0,0,0,0,0,0,0,0
2875,Ensenada,1,Ensenada,6148,14,0,0,0,0,0,0,0,0,0,0,0
2876,Ensenada,1,Ensenada,6148,15,0,0,0,0,0,0,0,0,0,0,0
2877,Ensenada,1,Ensenada,6148,17,0,0,0,0,0,0,0,0,0,0,0
2878,Ensenada,1,Ensenada,6148,18,0,0,0,0,0,0,0,0,0,0,0
2879,Ensenada,1,Ensenada,6148,19,229,6,12,8,14.02,1.46,101,0.66,3.63,57,74
2880,Ensenada,1,Ensenada,6148,20,126,*,3,20,11.01,1.92,48,0.65,2.86,26,44
2881,Ensenada,1,Ensenada,6148,21,15,0,0,3,13,1.17,4,0.88,3.75,4,*
2882,Ensenada,1,Ensenada,6148,22,150,9,16,0,11.09,1.65,41,0.90,3.85,28,111
2883,Ensenada,1,Ensenada,6148,23,0,0,0,0,0,0,0,0,0,0,0
2884,Ensenada,1,Ensenada,6148,24,0,0,0,0,0,0,0,0,0,0,0
2885,Ensenada,1,Ensenada,6148,28,0,0,0,0,0,0,0,0,0,0,0
2886,Ensenada,1,Ensenada,6148,29,0,0,0,0,0,0,0,0,0,0,0
2887,Ensenada,1,Ensenada,6148,30,25,*,*,0,9.69,2.11,8,0.83,4.17,4,15
2888,Ensenada,1,Ensenada,6148,31,0,0,0,0,0,0,0,0,0,0,0
2889,Ensenada,1,Ensenada,6148,32,16,0,0,0,12.33,1.43,5,0.70,4,3,16
2890,Ensenada,1,Ensenada,6148,33,94,5,7,3,13.23,1.74,32,0.70,3.36,23,82
2891,Ensenada,1,Ensenada,6148,34,38,*,*,0,12.97,1.24,12,0.68,3.17,10,38
2892,Ensenada,1,Ensenada,6148,35,14,0,*,*,11.18,2,4,0.70,3.50,3,12
2893,Ensenada,1,Ensenada,6148,36,47,4,4,*,10.85,2,12,0.87,4.27,9,40
2894,Ensenada,1,Ensenada,6148,37,52,4,4,*,10.74,1.89,12,0.98,4.73,9,39
2895,Ensenada,1,Ensenada,6148,38,44,3,3,*,10.92,1.72,12,0.81,4,8,36
2896,Ensenada,1,Ensenada,6148,39,49,3,4,0,12,1.56,12,0.83,4.08,8,35
2897,Ensenada,1,Ensenada,6148,40,13,*,0,0,13.09,0.63,4,0.81,3.25,4,11
2898,Ensenada,1,Ensenada,6148,41,11,0,0,0,13.29,1,4,0.58,2.75,4,11
2899,Ensenada,1,Ensenada,6148,42,48,5,4,0,11,1.53,12,0.81,4,8,38
2900,Ensenada,1,Ensenada,6148,43,9,0,*,0,11.17,0.67,4,0.50,2.25,4,8
2901,Ensenada,1,Ensenada,6148,44,13,0,*,0,13.11,1.33,4,0.93,3.25,4,11
2902,Ensenada,1,Ensenada,6148,45,30,3,*,0,12.65,1.23,8,0.94,3.75,5,23
2903,Ensenada,1,Ensenada,6148,46,26,*,3,0,12,1.38,8,0.72,3.25,6,26
2904,Ensenada,1,Ensenada,6148,47,43,3,3,0,10.90,1.80,12,0.84,3.58,6,37
2905,Ensenada,1,Ensenada,6148,48,16,0,*,0,8.80,1.33,4,0.94,4,3,10
2906,Ensenada,1,Ensenada,6148,49,47,*,3,0,12.61,1.53,12,0.78,3.92,8,36
2907,Ensenada,1,Ensenada,6148,50,43,*,5,0,10.11,1.92,12,0.72,3.58,9,31
2908,Ensenada,1,Ensenada,6148,51,42,3,*,0,12.73,1.54,12,0.74,3.50,10,30
2909,Ensenada,1,Ensenada,6148,52,43,*,3,0,10.57,1.40,12,0.96,3.91,8,27
2910,Ensenada,1,Ensenada,6148,53,48,3,4,0,10.76,1.86,13,0.81,4,11,32
2911,Ensenada,1,Ensenada,6148,54,37,*,*,0,9.93,1.54,12,0.86,4.11,5,17
2913,Ensenada,1,Ensenada,7377,1,57,5,*,4,9,1.86,23,0.70,2.71,10,19
2914,Ensenada,1,Ensenada,7377,2,50,*,*,4,6.71,2.11,18,0.93,2.78,8,13
2915,Ensenada,1,Ensenada,7377,3,50,*,*,5,6.69,2.14,21,0.86,2.63,8,17
2916,Ensenada,1,Ensenada,7377,4,49,*,*,4,7.68,3.37,23,0.82,2.23,6,12
2917,Ensenada,1,Ensenada,7377,5,39,*,3,7,7.95,2.58,22,0.67,1.95,8,18
2918,Ensenada,1,Ensenada,7377,6,66,0,*,12,6.14,3.38,23,0.88,3.47,8,18
2919,Ensenada,1,Ensenada,7377,7,77,6,4,6,8.72,2.09,24,1.04,3.35,9,22
2920,Ensenada,1,Ensenada,7377,8,62,0,4,14,7.59,2.83,20,0.87,3.26,4,29
2921,Ensenada,1,Ensenada,7377,10,31,*,*,*,5.67,2.13,13,0.76,2.38,3,4
2922,Ensenada,1,Ensenada,7377,11,48,*,*,6,6.92,2,17,1.02,3.20,8,13
2923,Ensenada,1,Ensenada,7377,12,43,*,0,0,7.59,1.89,15,0.93,3.31,6,20
2924,Ensenada,1,Ensenada,7377,13,66,4,3,*,9.06,1.59,21,0.93,3.14,8,12
2925,Ensenada,1,Ensenada,7377,14,75,*,5,8,8.63,2.28,23,0.99,3.41,4,30
2926,Ensenada,1,Ensenada,7377,15,35,*,*,0,6.60,1.78,16,1,2.92,*,9
2927,Ensenada,1,Ensenada,7377,16,30,3,3,*,7.77,1.80,10,1.43,3.75,3,10
2928,Ensenada,1,Ensenada,7377,17,69,*,3,8,9.15,2.13,24,0.73,3,8,26
2929,Ensenada,1,Ensenada,7377,18,31,3,0,*,6.19,2,16,0.84,2.07,8,10
2930,Ensenada,1,Ensenada,7377,19,16,0,*,0,8.23,2.14,5,1.33,4,*,4
2931,Ensenada,1,Ensenada,7377,20,62,0,5,4,9.09,1.68,23,1.10,3.10,6,11
2932,Ensenada,1,Ensenada,7377,21,0,0,0,0,0,0,0,0,0,0,0
2933,Ensenada,1,Ensenada,7377,22,29,*,0,0,6.96,2.13,16,0.76,1.93,3,8
2934,Ensenada,1,Ensenada,7377,23,55,3,0,*,8.61,1.68,20,0.92,2.89,4,10
2935,Ensenada,1,Ensenada,7377,24,48,0,3,*,7.73,1.44,18,0.79,2.67,7,6
2936,Ensenada,1,Ensenada,7377,25,36,0,5,0,8.82,1.62,17,1.09,2.77,*,4
2937,Ensenada,1,Ensenada,7377,26,53,8,0,*,8.24,2,19,1,3.12,8,23
2938,Ensenada,1,Ensenada,7377,27,54,*,3,3,8.10,2.40,21,1,2.84,3,22
2939,Ensenada,1,Ensenada,7377,28,55,3,4,3,9.02,2.33,22,0.98,2.75,10,19
2940,Ensenada,1,Ensenada,7377,29,60,*,4,7,9.40,2.19,22,0.78,2.73,7,13
2941,Ensenada,1,Ensenada,7377,30,57,3,*,5,8.64,1.35,19,1.16,3.56,7,17
2942,Ensenada,1,Ensenada,7377,34,58,*,5,*,9.66,1.69,19,1,3.63,8,31
2943,Ensenada,1,Ensenada,7377,35,40,4,0,4,8.32,3,18,0.89,2.67,3,16
2944,Ensenada,1,Ensenada,7377,36,61,3,4,4,8.91,1.92,18,1.33,3.39,5,23
2945,Ensenada,1,Ensenada,7377,37,56,6,4,3,7.98,2.50,18,1.19,3.29,4,20
2946,Ensenada,1,Ensenada,7377,38,64,6,*,4,8.33,1.93,17,1.05,4,6,17
2947,Ensenada,1,Ensenada,7377,39,70,6,3,4,8.51,2.89,21,1.08,3.68,6,20
2948,Ensenada,1,Ensenada,7377,40,76,*,*,10,8.61,2.43,19,1.07,4,7,30
2949,Ensenada,1,Ensenada,7377,41,97,5,*,5,8.82,2.50,27,1.11,3.59,8,27
2950,Ensenada,1,Ensenada,7377,42,71,*,*,11,8.38,2.56,26,0.90,2.84,8,26
2951,Ensenada,1,Ensenada,7377,44,88,*,3,6,8.04,2.81,28,0.98,3.26,10,39
2952,Ensenada,1,Ensenada,7377,45,36,*,4,*,8.44,2.71,9,1.20,4,*,14
2953,Ensenada,1,Ensenada,7377,46,112,3,7,4,8.64,1.56,37,1.07,3.29,7,52
2954,Ensenada,1,Ensenada,7377,47,37,0,*,7,9.45,2.83,14,0.79,2.85,4,10
2955,Ensenada,1,Ensenada,7377,48,45,*,0,*,7.28,1.76,20,0.87,2.81,*,16
2956,Ensenada,1,Ensenada,7377,49,36,*,3,5,9.68,2.08,15,0.88,2.77,7,9
2957,Ensenada,1,Ensenada,7377,52,52,*,*,7,9.15,2.32,13,0.96,4,5,20
2958,Ensenada,1,Ensenada,7377,54,59,10,*,3,7.15,1.77,14,1.31,4.54,*,38
2959,Ensenada,1,Ensenada,7377,55,190,10,18,*,7.81,2.48,64,1.50,3.52,12,103
2960,Ensenada,1,Ensenada,7377,56,67,4,4,3,7.53,1.52,20,1.46,3.72,*,22
2961,Ensenada,1,Ensenada,7377,57,64,3,4,*,7.52,1.48,19,2.37,3.37,0,25
2962,Ensenada,1,Ensenada,7377,58,93,9,8,0,8,2,30,1.24,3.44,6,54
2963,Ensenada,1,Ensenada,7377,59,114,6,5,0,8.04,1.33,42,1.30,3.08,8,27
2964,Ensenada,1,Ensenada,7377,60,40,*,3,4,6.08,2.11,15,1.21,2.86,0,18
2966,Ensenada,1,Ensenada,7432,1,64,4,6,*,8.48,2.71,23,1.07,3.20,3,18
2967,Ensenada,1,Ensenada,7432,2,56,*,*,4,9.35,1.54,18,0.80,3.50,7,26
2968,Ensenada,1,Ensenada,7432,3,52,4,*,3,8.76,2.39,17,1.06,3.47,4,20
2969,Ensenada,1,Ensenada,7432,4,71,4,4,3,9.14,2.03,22,0.92,3.38,5,32
2970,Ensenada,1,Ensenada,7432,6,35,4,*,*,9.08,2.73,13,1.17,3.18,*,13
2971,Ensenada,1,Ensenada,7432,7,103,13,*,4,9.26,2.39,27,1.23,4.12,11,38
2972,Ensenada,1,Ensenada,7432,8,62,0,4,5,9.84,1.56,21,0.87,2.95,7,24
2973,Ensenada,1,Ensenada,7432,9,66,*,4,6,8.76,2.55,20,0.87,3.30,5,23
2974,Ensenada,1,Ensenada,7432,10,61,*,3,9,8.09,3.04,17,0.91,3.59,4,26
2975,Ensenada,1,Ensenada,7432,11,60,4,4,3,8.28,2.75,16,1.02,3.75,6,21
2976,Ensenada,1,Ensenada,7432,12,68,*,3,*,7.98,2.67,19,1.15,4,5,30
2977,Ensenada,1,Ensenada,7432,13,165,5,10,11,8.82,2.03,44,1.03,3.75,12,68
2978,Ensenada,1,Ensenada,7432,15,33,0,0,3,8.34,2.71,10,0.94,3.30,3,11
2979,Ensenada,1,Ensenada,7432,16,65,3,*,*,9.63,1.88,19,0.93,3.42,9,22
2980,Ensenada,1,Ensenada,7432,17,96,4,4,12,8.37,2.30,28,1.13,3.56,5,36
2981,Ensenada,1,Ensenada,7432,21,0,0,0,0,0,0,0,0,0,0,0
2982,Ensenada,1,Ensenada,7432,22,88,4,8,3,7.57,2.45,19,1.29,4.63,3,27
2983,Ensenada,1,Ensenada,7432,23,88,3,6,*,7.61,2.13,28,1.18,3.26,4,36
2984,Ensenada,1,Ensenada,7432,24,35,0,*,4,9.13,2.07,12,0.85,2.92,4,18
2985,Ensenada,1,Ensenada,7432,25,69,*,7,3,8.93,2.67,17,1.13,4.31,9,24
2986,Ensenada,1,Ensenada,7432,26,62,4,5,*,8.65,2.24,19,0.90,3.44,6,22
2987,Ensenada,1,Ensenada,7432,27,76,*,5,3,9.80,1.82,20,0.95,4,8,23
2988,Ensenada,1,Ensenada,7432,28,72,3,4,*,9,2.28,21,1.06,3.60,9,21
2989,Ensenada,1,Ensenada,7432,29,26,*,*,*,10.67,1.36,14,0.72,2.36,4,5
2990,Ensenada,1,Ensenada,7432,30,100,5,6,5,8.83,2.25,29,1.15,3.57,5,37
2991,Ensenada,1,Ensenada,7432,31,0,0,0,0,0,0,0,0,0,0,0
2992,Ensenada,1,Ensenada,7432,32,249,11,11,7,10.98,1.55,86,0.95,3.32,48,61
2993,Ensenada,1,Ensenada,7432,33,45,3,5,0,9.25,2,16,1.29,3.75,3,15
2994,Ensenada,1,Ensenada,7432,34,70,3,4,0,11.89,1.19,22,0.96,3.33,14,17
2995,Ensenada,1,Ensenada,7432,35,71,4,0,*,10.94,1.42,24,0.88,3.23,15,21
2996,Ensenada,1,Ensenada,7432,36,81,5,*,*,11.44,1.81,26,0.95,3.38,15,18
2997,Ensenada,1,Ensenada,7432,37,53,*,3,*,13.09,1.08,20,0.69,3.12,17,17
2998,Ensenada,1,Ensenada,7432,38,245,4,8,4,13.11,1.30,78,0.89,3.50,53,63
2999,Ensenada,1,Ensenada,7432,39,59,0,4,0,14.09,1.15,13,0.83,4.54,12,16
3000,Ensenada,1,Ensenada,7432,40,99,*,*,6,12.46,1.14,36,0.71,2.91,27,29
3001,Ensenada,1,Ensenada,7432,41,174,5,13,5,9.32,1.93,45,1.19,4.05,20,46
3002,Ensenada,1,Ensenada,7432,42,176,10,10,*,10.19,1.66,53,0.96,3.45,27,50
3003,Ensenada,1,Ensenada,7432,43,104,5,8,*,10.27,1.57,29,1.06,3.85,14,32
3004,Ensenada,1,Ensenada,7432,44,208,11,9,*,9.69,1.57,64,1.01,3.65,21,65
3005,Ensenada,1,Ensenada,7432,45,71,*,3,*,9.54,1.37,24,1.01,2.96,9,26
3006,Ensenada,1,Ensenada,7432,46,130,4,8,*,9.71,1.57,39,0.96,3.42,19,37
3007,Ensenada,1,Ensenada,7432,47,96,3,5,*,9.39,1.86,28,0.92,3.43,13,20
3008,Ensenada,1,Ensenada,7432,48,12,*,0,3,8.13,2.50,5,1.20,3,0,8
3009,Ensenada,1,Ensenada,7432,50,18,*,*,0,7.15,2.50,6,1.20,3,0,5
