ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,POBTOT,P_0A2,P_3A5,POB65_MAS,GRAPROES,PROM_HNV,PNACOE,VIVTOT,PROM_OCUP,PRO_OCUP_C,VPH_PC
02,Baja California,002,Mexicali,0001,Mexicali,2829,041,66,*,4,9,10.56,3,12,24,3.14,0.68,11
02,Baja California,002,Mexicali,0001,Mexicali,2829,042,189,7,5,32,10.95,1.91,31,70,3.15,0.78,35
02,Baja California,002,Mexicali,0001,Mexicali,2829,043,21,0,*,5,9.39,2.27,9,11,2.33,0.48,4
02,Baja California,002,Mexicali,0001,Mexicali,2829,046,34,*,0,5,11.41,1.56,15,11,3.09,0.74,8
02,Baja California,002,Mexicali,0001,Mexicali,2829,047,38,*,*,4,10.10,3.64,10,11,3.45,0.81,6
02,Baja California,002,Mexicali,0001,Mexicali,2829,048,31,*,*,3,10.04,1.94,5,11,3.10,0.69,4
02,Baja California,002,Mexicali,0001,Mexicali,2829,049,58,3,*,8,11.44,1.71,13,19,3.41,0.65,10
02,Baja California,002,Mexicali,0001,Mexicali,2829,051,37,*,0,*,10.03,2.38,14,11,3.70,0.84,5
02,Baja California,002,Mexicali,0001,Mexicali,2829,054,67,0,*,5,12.97,1.50,17,24,3.19,0.74,15
02,Baja California,002,Mexicali,0001,Mexicali,2829,055,26,0,*,*,11.11,2.33,11,9,3.25,0.72,5
02,Baja California,002,Mexicali,0001,Mexicali,2829,056,18,0,*,0,11.36,1,9,8,3.60,0.86,3
02,Baja California,002,Mexicali,0001,Mexicali,2829,058,31,*,*,5,10.30,1.77,8,13,2.82,0.66,3
02,Baja California,002,Mexicali,0001,Mexicali,2829,059,17,*,*,*,8.67,1.75,4,6,3.40,0.74,3
02,Baja California,002,Mexicali,0001,Mexicali,2829,060,14,0,*,*,9.70,2,3,6,3.50,0.61,3
02,Baja California,002,Mexicali,0001,Mexicali,2829,061,51,4,4,5,9.31,2.45,14,11,4.64,1.04,8
02,Baja California,002,Mexicali,0001,Mexicali,2829,062,12,0,0,*,8.30,1.71,4,5,3,0.71,*
02,Baja California,002,Mexicali,0001,Mexicali,2829,063,33,*,0,3,10.04,1.92,8,11,3,0.73,4
02,Baja California,002,Mexicali,0001,Mexicali,2829,064,20,0,*,4,9.59,2.43,5,11,2.50,0.59,*
02,Baja California,002,Mexicali,0001,Mexicali,2829,067,181,3,3,25,10.76,1.96,36,61,3.12,0.78,32
02,Baja California,002,Mexicali,0001,Mexicali,2829,068,4,0,0,*,13.50,2,3,4,1.33,0.40,*
02,Baja California,002,Mexicali,0001,Mexicali,2829,069,9,0,0,*,10.67,1.83,*,4,3,0.69,3
02,Baja California,002,Mexicali,0001,Mexicali,2829,070,11,*,0,3,8.40,2.40,*,5,2.20,0.48,*
02,Baja California,002,Mexicali,0001,Mexicali,2829,071,36,*,*,6,9.41,1.94,10,10,3.60,0.73,3
02,Baja California,002,Mexicali,0001,Mexicali,2829,072,12,0,0,*,9.33,3,5,8,2.40,0.55,3
02,Baja California,002,Mexicali,0001,Total AGEB urbana,2833,000,1939,66,54,332,9.79,2.41,516,697,3.11,0.72,263
02,Baja California,002,Mexicali,0001,Mexicali,2833,001,103,3,4,15,10.60,2.48,37,44,2.71,0.67,12
02,Baja California,002,Mexicali,0001,Mexicali,2833,003,57,*,0,8,9.51,2.55,11,22,3,0.63,4
02,Baja California,002,Mexicali,0001,Mexicali,2833,004,56,0,4,13,9.77,2.21,20,23,3.11,0.64,10
02,Baja California,002,Mexicali,0001,Mexicali,2833,005,97,5,4,16,10.15,2.76,23,34,2.94,0.63,21
02,Baja California,002,Mexicali,0001,Mexicali,2833,008,32,*,*,6,8.19,2.91,14,13,3.20,0.97,*
02,Baja California,002,Mexicali,0001,Mexicali,2833,009,57,*,*,13,10.47,2.27,12,22,2.85,0.60,12
02,Baja California,002,Mexicali,0001,Mexicali,2833,011,35,0,*,5,8.41,2.59,7,12,3.18,0.83,3
02,Baja California,002,Mexicali,0001,Mexicali,2833,012,59,0,*,5,9.98,1.87,13,16,3.69,0.88,4
02,Baja California,002,Mexicali,0001,Mexicali,2833,013,116,*,3,23,9.63,2.40,30,40,3.31,0.75,17
02,Baja California,002,Mexicali,0001,Mexicali,2833,015,82,5,*,8,10.53,2.61,18,26,3.73,0.80,11
02,Baja California,002,Mexicali,0001,Mexicali,2833,016,21,3,*,*,10.07,2.33,*,7,3.50,0.88,4
02,Baja California,002,Mexicali,0001,Mexicali,2833,017,110,3,*,19,9.56,2.58,30,42,2.97,0.75,13
02,Baja California,002,Mexicali,0001,Mexicali,2833,019,23,*,*,3,9.47,2.23,4,7,3.29,1,*
02,Baja California,002,Mexicali,0001,Mexicali,2833,021,124,6,4,11,8.98,2.34,36,42,3.54,1.05,7
02,Baja California,002,Mexicali,0001,Mexicali,2833,023,36,0,0,10,9.79,3.27,17,12,3.27,0.72,*
02,Baja California,002,Mexicali,0001,Mexicali,2833,025,58,*,*,13,10.06,2.88,12,23,2.90,0.61,10
02,Baja California,002,Mexicali,0001,Mexicali,2833,026,66,3,0,17,9.53,2.81,20,24,2.87,0.61,12
02,Baja California,002,Mexicali,0001,Mexicali,2833,029,32,0,0,3,9,1.87,7,8,4,1,4
02,Baja California,002,Mexicali,0001,Mexicali,2833,031,42,3,0,*,12.35,1.67,8,16,3,0.69,12
02,Baja California,002,Mexicali,0001,Mexicali,2833,032,119,5,4,16,9.40,2.62,29,38,3.50,0.80,12
02,Baja California,002,Mexicali,0001,Mexicali,2833,034,90,*,5,21,9.80,2.35,35,31,3.10,0.72,15
02,Baja California,002,Mexicali,0001,Mexicali,2833,035,101,0,*,19,9.11,2.36,30,34,3.16,0.75,10
02,Baja California,002,Mexicali,0001,Mexicali,2833,036,86,3,0,20,9.56,2.95,25,33,2.77,0.58,10
02,Baja California,002,Mexicali,0001,Mexicali,2833,040,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0001,Mexicali,2833,042,244,9,7,43,10.08,2.13,57,93,2.84,0.67,41
02,Baja California,002,Mexicali,0001,Mexicali,2833,043,14,*,0,4,8.15,3,7,6,2.80,0.74,*
02,Baja California,002,Mexicali,0001,Mexicali,2833,048,14,*,0,3,8.30,1.83,3,7,2.80,0.78,*
02,Baja California,002,Mexicali,0001,Mexicali,2833,049,65,3,3,14,10.85,1.63,10,22,3.61,0.76,10
02,Baja California,002,Mexicali,0001,Total AGEB urbana,2848,000,2631,78,77,282,12.45,1.77,654,998,3.05,0.69,579
02,Baja California,002,Mexicali,0001,Mexicali,2848,001,41,0,*,4,12.86,1.80,9,12,3.42,0.65,11
02,Baja California,002,Mexicali,0001,Mexicali,2848,002,65,*,3,6,13.73,1.60,12,21,3.25,0.64,17
02,Baja California,002,Mexicali,0001,Mexicali,2848,003,49,*,3,3,13.64,1.90,11,17,3.06,0.66,13
02,Baja California,002,Mexicali,0001,Mexicali,2848,004,57,*,0,4,13.60,1.70,14,23,3,0.65,16
02,Baja California,002,Mexicali,0001,Mexicali,2848,005,55,*,0,5,14.43,2.09,11,16,3.44,0.60,11
02,Baja California,002,Mexicali,0001,Mexicali,2848,006,39,*,*,3,15.12,1.23,5,11,3.55,0.66,10
02,Baja California,002,Mexicali,0001,Mexicali,2848,007,151,*,4,9,13.86,1.32,41,51,3.21,0.68,37
02,Baja California,002,Mexicali,0001,Mexicali,2848,008,52,*,*,7,12.82,1.78,11,24,2.60,0.54,15
02,Baja California,002,Mexicali,0001,Mexicali,2848,009,60,0,*,6,14.16,1.41,13,21,3.16,0.54,18
02,Baja California,002,Mexicali,0001,Mexicali,2848,010,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0001,Mexicali,2848,011,64,4,3,8,13.17,1.44,14,24,3.20,0.79,16
02,Baja California,002,Mexicali,0001,Mexicali,2848,012,221,11,6,15,12.52,1.70,63,82,3.03,0.69,39
02,Baja California,002,Mexicali,0001,Mexicali,2848,013,102,*,*,7,14.59,1.56,26,38,3.52,0.64,26
02,Baja California,002,Mexicali,0001,Mexicali,2848,014,60,*,*,5,14.63,1.75,15,24,2.73,0.54,18
02,Baja California,002,Mexicali,0001,Mexicali,2848,015,61,4,*,5,15.60,1.32,16,25,2.77,0.60,19
02,Baja California,002,Mexicali,0001,Mexicali,2848,016,40,0,0,10,15.75,2.29,9,16,3.08,0.48,11
02,Baja California,002,Mexicali,0001,Mexicali,2848,017,74,3,3,10,14.41,1.84,29,31,2.85,0.60,22
02,Baja California,002,Mexicali,0001,Mexicali,2848,018,35,*,0,3,14.89,1.69,6,9,3.89,0.71,9
02,Baja California,002,Mexicali,0001,Mexicali,2848,019,97,4,3,12,12.85,2.05,25,36,3.13,0.68,23
02,Baja California,002,Mexicali,0001,Mexicali,2848,021,53,3,3,6,13.43,1.77,11,17,3.31,0.61,14
02,Baja California,002,Mexicali,0001,Mexicali,2848,022,57,*,*,6,14.49,1.21,8,23,2.85,0.72,16
02,Baja California,002,Mexicali,0001,Mexicali,2848,023,88,3,*,5,14.42,1.45,20,30,3.03,0.65,24
02,Baja California,002,Mexicali,0001,Mexicali,2848,024,262,7,4,56,10.08,2.29,60,108,2.70,0.70,44
02,Baja California,002,Mexicali,0001,Mexicali,2848,025,41,*,*,4,11.91,2,7,12,3.73,0.87,7
02,Baja California,002,Mexicali,0001,Mexicali,2848,027,191,5,7,28,9.04,2.19,44,86,2.89,0.78,29
02,Baja California,002,Mexicali,0001,Mexicali,2848,028,21,0,0,0,14.33,1.50,6,7,3.50,0.60,5
02,Baja California,002,Mexicali,0001,Mexicali,2848,029,21,0,*,6,8.84,1.86,3,19,2.10,0.58,5
02,Baja California,002,Mexicali,0001,Mexicali,2848,031,138,6,6,12,13.60,1.52,29,42,3.73,0.85,33
02,Baja California,002,Mexicali,0001,Mexicali,2848,032,23,*,4,*,9.13,2.22,4,6,3.83,0.77,5
02,Baja California,002,Mexicali,0001,Mexicali,2848,034,35,0,*,6,10.38,1.63,8,21,2.92,0.73,7
02,Baja California,002,Mexicali,0001,Mexicali,2848,035,34,0,*,*,9.63,2.50,8,21,2.27,0.57,5
02,Baja California,002,Mexicali,0001,Mexicali,2848,039,46,*,0,0,10.36,1.11,22,18,2.56,0.96,6
02,Baja California,002,Mexicali,0001,Mexicali,2848,040,139,*,5,19,9.38,1.95,40,59,2.78,0.76,17
02,Baja California,002,Mexicali,0001,Mexicali,2848,041,43,0,3,*,13,1.25,12,16,2.87,0.73,10
02,Baja California,002,Mexicali,0001,Mexicali,2848,042,38,*,*,3,13.40,1.26,11,10,3.80,0.78,9
02,Baja California,002,Mexicali,0001,Mexicali,2848,044,4,*,*,*,*,*,*,1,*,*,*
02,Baja California,002,Mexicali,0001,Mexicali,2848,045,74,5,*,5,9.20,2.58,29,21,3.70,0.90,11
02,Baja California,002,Mexicali,0001,Total AGEB urbana,2852,000,2483,48,66,289,13.37,1.70,579,945,2.92,0.64,632
02,Baja California,002,Mexicali,0001,Mexicali,2852,001,25,*,*,5,13.78,1.79,4,9,3.13,0.58,8
02,Baja California,002,Mexicali,0001,Mexicali,2852,002,53,*,*,8,14.17,1.56,6,19,2.94,0.65,12
02,Baja California,002,Mexicali,0001,Mexicali,2852,003,63,0,*,4,14.34,1.50,10,23,2.86,0.75,19
02,Baja California,002,Mexicali,0001,Mexicali,2852,004,63,*,*,5,13.96,1.77,24,21,3.32,0.70,14
02,Baja California,002,Mexicali,0001,Mexicali,2852,005,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0001,Mexicali,2852,006,61,0,*,7,13.24,1.55,11,21,3.05,0.62,15
02,Baja California,002,Mexicali,0001,Mexicali,2852,007,49,*,*,8,12.64,1.71,7,20,2.88,0.60,14
02,Baja California,002,Mexicali,0001,Mexicali,2852,008,68,*,*,15,12.76,1.77,21,26,2.72,0.56,14
02,Baja California,002,Mexicali,0001,Mexicali,2852,009,64,*,*,*,13.33,1.52,6,24,3.20,0.91,16
02,Baja California,002,Mexicali,0001,Mexicali,2852,010,134,3,3,16,14.17,1.97,25,61,2.68,0.65,38
02,Baja California,002,Mexicali,0001,Mexicali,2852,011,73,*,*,6,13.84,1.46,28,26,2.92,0.65,18
02,Baja California,002,Mexicali,0001,Mexicali,2852,012,53,*,*,6,14.02,1.81,13,20,3.31,0.80,11
02,Baja California,002,Mexicali,0001,Mexicali,2852,013,68,*,*,9,14.57,1.35,15,24,2.83,0.59,21
02,Baja California,002,Mexicali,0001,Mexicali,2852,014,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0001,Mexicali,2852,015,50,3,*,5,15.64,1.54,11,17,3.13,0.55,15
02,Baja California,002,Mexicali,0001,Mexicali,2852,016,64,3,4,8,13.79,1.72,18,26,2.91,0.63,17
02,Baja California,002,Mexicali,0001,Mexicali,2852,017,139,0,3,14,13.08,1.68,22,57,3.09,0.73,32
02,Baja California,002,Mexicali,0001,Mexicali,2852,018,55,3,*,6,12.66,1.56,14,23,2.62,0.62,13
02,Baja California,002,Mexicali,0001,Mexicali,2852,019,51,0,0,4,11.69,1.54,19,17,3.19,0.66,12
02,Baja California,002,Mexicali,0001,Mexicali,2852,020,45,0,4,5,14.05,1.36,14,21,2.50,0.48,13
02,Baja California,002,Mexicali,0001,Mexicali,2852,021,65,*,3,14,13.89,2.36,16,23,2.95,0.58,17
02,Baja California,002,Mexicali,0001,Mexicali,2852,022,140,4,0,14,12.53,1.80,44,61,2.75,0.60,35
02,Baja California,002,Mexicali,0001,Mexicali,2852,023,57,0,4,7,13.88,1.90,15,20,3,0.76,14
02,Baja California,002,Mexicali,0001,Mexicali,2852,024,19,0,0,4,13.88,1.50,7,10,2.11,0.48,8
02,Baja California,002,Mexicali,0001,Mexicali,2852,025,49,*,0,6,13.05,1.75,12,21,2.58,0.55,14
02,Baja California,002,Mexicali,0001,Mexicali,2852,026,54,0,*,11,14.84,1.65,10,27,2.35,0.48,19
02,Baja California,002,Mexicali,0001,Mexicali,2852,027,51,0,*,5,14.66,1.29,11,23,2.68,0.56,16
02,Baja California,002,Mexicali,0001,Mexicali,2852,028,84,*,*,8,14.37,1.35,18,31,3,0.74,22
02,Baja California,002,Mexicali,0001,Mexicali,2852,029,234,5,5,24,10.69,1.92,42,76,3.12,0.76,45
02,Baja California,002,Mexicali,0001,Mexicali,2852,030,59,*,*,*,13.51,1.54,10,19,3.47,0.77,16
02,Baja California,002,Mexicali,0001,Mexicali,2852,031,58,*,3,7,13.63,1.59,20,23,2.64,0.54,16
02,Baja California,002,Mexicali,0001,Mexicali,2852,032,155,4,5,14,14.20,1.77,37,55,3.23,0.63,38
02,Baja California,002,Mexicali,0001,Mexicali,2852,033,188,*,6,27,12.80,1.85,39,71,2.89,0.63,45
02,Baja California,002,Mexicali,0001,Mexicali,2852,034,25,0,0,3,13.96,1.62,9,10,2.50,0.50,9
02,Baja California,002,Mexicali,0001,Mexicali,2852,035,29,*,*,8,13.76,2,13,10,2.90,0.52,7
02,Baja California,002,Mexicali,0001,Mexicali,2852,036,38,3,*,*,14.32,1.59,8,10,3.80,0.76,9
02,Baja California,002,Mexicali,0001,Total AGEB urbana,2867,000,2497,78,73,351,13.01,1.80,621,901,3.06,0.63,589
02,Baja California,002,Mexicali,0001,Mexicali,2867,001,31,3,*,*,13.50,1.93,*,12,3.44,0.76,8
02,Baja California,002,Mexicali,0001,Mexicali,2867,002,55,*,*,8,13.11,1.70,12,21,3.06,0.59,13
02,Baja California,002,Mexicali,0001,Mexicali,2867,003,62,0,*,9,13.37,1.85,11,23,2.82,0.50,17
02,Baja California,002,Mexicali,0001,Mexicali,2867,004,37,*,*,5,14.29,1.35,12,13,3.08,0.59,9
02,Baja California,002,Mexicali,0001,Mexicali,2867,005,59,*,*,8,14.23,1.88,23,22,2.81,0.61,16
02,Baja California,002,Mexicali,0001,Mexicali,2867,006,64,*,*,4,13.71,1.10,19,29,2.67,0.62,16
02,Baja California,002,Mexicali,0001,Mexicali,2867,007,75,*,*,13,12.94,1.86,23,27,2.78,0.56,13
02,Baja California,002,Mexicali,0001,Mexicali,2867,008,67,*,*,7,13.32,1.56,17,28,2.48,0.50,18
02,Baja California,002,Mexicali,0001,Mexicali,2867,009,39,0,*,6,14.06,1.70,11,14,3.25,0.63,8
02,Baja California,002,Mexicali,0001,Mexicali,2867,011,78,*,*,8,14.16,1.64,18,30,3,0.60,20
02,Baja California,002,Mexicali,0001,Mexicali,2867,012,74,5,*,13,13.11,2.26,29,27,2.96,0.67,20
02,Baja California,002,Mexicali,0001,Mexicali,2867,013,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0001,Mexicali,2867,014,65,4,3,10,14.64,1.42,16,33,2.24,0.50,21
02,Baja California,002,Mexicali,0001,Mexicali,2867,015,32,*,0,4,12.79,2.33,10,9,4,0.80,6
02,Baja California,002,Mexicali,0001,Mexicali,2867,016,54,*,0,10,13.90,1.81,13,17,3.18,0.53,15
02,Baja California,002,Mexicali,0001,Mexicali,2867,017,58,*,3,13,12.68,1.25,18,20,3.22,0.65,16
02,Baja California,002,Mexicali,0001,Mexicali,2867,018,45,*,4,9,14.53,1.68,14,22,2.65,0.48,10
02,Baja California,002,Mexicali,0001,Mexicali,2867,019,58,*,0,7,14.24,1.47,14,23,3.22,0.66,18
02,Baja California,002,Mexicali,0001,Mexicali,2867,020,72,*,*,14,13.41,1.76,20,24,3,0.56,18
02,Baja California,002,Mexicali,0001,Mexicali,2867,021,24,*,*,*,13.67,1.33,8,9,3.43,0.67,7
02,Baja California,002,Mexicali,0001,Mexicali,2867,022,42,*,3,10,14.63,2.06,7,16,2.80,0.52,13
02,Baja California,002,Mexicali,0001,Mexicali,2867,023,42,*,5,6,14.66,2.64,13,17,2.63,0.47,16
02,Baja California,002,Mexicali,0001,Mexicali,2867,024,67,4,*,10,13.29,1.90,11,20,3.94,0.71,13
02,Baja California,002,Mexicali,0001,Mexicali,2867,025,42,*,0,11,12.87,1.85,16,17,2.63,0.49,11
02,Baja California,002,Mexicali,0001,Mexicali,2867,026,43,0,*,7,13.74,1.50,14,19,2.69,0.56,14
02,Baja California,002,Mexicali,0001,Mexicali,2867,027,45,*,*,*,13.66,1.20,9,18,3,0.61,13
02,Baja California,002,Mexicali,0001,Mexicali,2867,028,63,*,0,8,13.05,1.69,15,21,3.50,0.66,14
02,Baja California,002,Mexicali,0001,Mexicali,2867,029,46,*,3,4,12.98,1.84,10,18,2.88,0.60,14
02,Baja California,002,Mexicali,0001,Mexicali,2867,030,36,0,0,4,12.94,2.06,8,14,3,0.55,11
02,Baja California,002,Mexicali,0001,Mexicali,2867,031,74,*,3,7,14.18,1.42,6,26,3.08,0.59,17
02,Baja California,002,Mexicali,0001,Mexicali,2867,032,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0001,Mexicali,2867,033,85,3,3,12,12.20,1.65,19,27,3.15,0.68,18
02,Baja California,002,Mexicali,0001,Mexicali,2867,034,38,0,0,6,13.32,1.70,8,14,3.17,0.57,12
02,Baja California,002,Mexicali,0001,Mexicali,2867,035,65,0,*,8,14.33,1.70,11,24,2.95,0.51,14
02,Baja California,002,Mexicali,0001,Mexicali,2867,036,120,5,3,15,12.29,1.89,26,41,3.16,0.71,29
02,Baja California,002,Mexicali,0001,Mexicali,2867,037,68,*,0,17,13.32,1.72,22,24,3.24,0.62,16
02,Baja California,002,Mexicali,0001,Mexicali,2867,038,31,*,0,6,13.85,2.27,14,13,2.82,0.57,8
02,Baja California,002,Mexicali,0001,Mexicali,2867,039,60,*,3,8,11.88,2.15,17,22,3,0.64,12
02,Baja California,002,Mexicali,0001,Mexicali,2867,040,10,0,0,*,13.78,1.20,*,6,2,0.53,4
02,Baja California,002,Mexicali,0001,Mexicali,2867,041,37,0,*,*,13.76,1.83,5,11,3.70,0.74,5
02,Baja California,002,Mexicali,0001,Mexicali,2867,042,37,*,0,6,12.15,1.78,12,12,3.08,0.57,8
02,Baja California,002,Mexicali,0001,Mexicali,2867,043,21,*,0,5,14.42,2,4,9,2.33,0.48,5
02,Baja California,002,Mexicali,0001,Mexicali,2867,044,99,5,4,13,10.78,2.29,30,29,3.67,0.91,13
02,Baja California,002,Mexicali,0001,Mexicali,2867,045,112,7,4,7,10.63,2.34,17,29,4,1.03,16
02,Baja California,002,Mexicali,0001,Mexicali,2867,046,165,9,4,24,9.99,2.19,36,51,3.44,0.88,24
02,Baja California,002,Mexicali,0001,Total AGEB urbana,2871,000,2750,49,73,503,11.05,2.16,766,1005,2.94,0.65,548
02,Baja California,002,Mexicali,0001,Mexicali,2871,001,4,*,*,*,*,*,*,1,*,*,*
02,Baja California,002,Mexicali,0001,Mexicali,2871,002,69,*,*,8,11.18,1.67,15,22,3.29,0.73,16
02,Baja California,002,Mexicali,0001,Mexicali,2871,003,45,*,*,7,11.08,2,7,22,2.37,0.58,12
02,Baja California,002,Mexicali,0001,Mexicali,2871,004,56,*,*,17,10.83,1.96,20,22,2.67,0.51,13
02,Baja California,002,Mexicali,0001,Mexicali,2871,005,54,0,0,16,11.80,2.33,14,24,2.35,0.49,16
02,Baja California,002,Mexicali,0001,Mexicali,2871,006,73,*,*,11,10.81,1.90,10,23,3.48,0.87,14
02,Baja California,002,Mexicali,0001,Mexicali,2871,007,61,*,0,16,10.46,2.56,24,21,3.05,0.61,9
02,Baja California,002,Mexicali,0001,Mexicali,2871,008,66,0,*,12,11.32,1.75,21,24,3,0.63,16
02,Baja California,002,Mexicali,0001,Mexicali,2871,009,57,*,*,13,11.63,2.20,20,24,2.59,0.62,10
02,Baja California,002,Mexicali,0001,Mexicali,2871,010,51,0,*,7,11,2,13,26,2.32,0.53,14
02,Baja California,002,Mexicali,0001,Mexicali,2871,011,68,*,0,20,11.97,2.13,23,26,2.72,0.57,14
02,Baja California,002,Mexicali,0001,Mexicali,2871,012,65,0,*,12,11.12,2.68,18,22,3.42,0.69,13
02,Baja California,002,Mexicali,0001,Mexicali,2871,013,57,*,*,4,12.14,2.15,10,22,2.85,0.56,7
02,Baja California,002,Mexicali,0001,Mexicali,2871,014,71,3,*,10,11.48,2.29,21,24,3.09,0.73,20
02,Baja California,002,Mexicali,0001,Mexicali,2871,015,79,3,3,12,10.89,2.35,21,24,3.43,0.75,11
02,Baja California,002,Mexicali,0001,Mexicali,2871,016,67,0,0,12,10.70,1.94,18,24,2.91,0.64,16
02,Baja California,002,Mexicali,0001,Mexicali,2871,017,116,*,3,27,10.93,2.13,43,38,3.05,0.66,24
02,Baja California,002,Mexicali,0001,Mexicali,2871,018,76,*,4,7,10.74,2.16,28,26,2.92,0.68,15
02,Baja California,002,Mexicali,0001,Mexicali,2871,019,65,*,*,7,12.79,2,14,20,3.25,0.65,12
02,Baja California,002,Mexicali,0001,Mexicali,2871,020,44,*,*,9,12.90,2.41,15,21,2.32,0.48,12
02,Baja California,002,Mexicali,0001,Mexicali,2871,021,59,*,0,13,10.56,2.09,17,26,2.36,0.56,15
02,Baja California,002,Mexicali,0001,Mexicali,2871,022,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0001,Mexicali,2871,023,55,0,*,10,11.54,2.48,21,24,2.75,0.57,14
02,Baja California,002,Mexicali,0001,Mexicali,2871,024,62,*,3,11,11.27,2.11,12,21,3.10,0.67,9
02,Baja California,002,Mexicali,0001,Mexicali,2871,025,62,0,*,12,10.94,1.85,12,22,2.82,0.56,7
02,Baja California,002,Mexicali,0001,Mexicali,2871,026,44,*,*,8,9.32,2.65,14,23,2.44,0.53,9
02,Baja California,002,Mexicali,0001,Mexicali,2871,027,79,*,5,10,11.08,2.18,20,21,3.95,0.86,7
02,Baja California,002,Mexicali,0001,Mexicali,2871,028,71,*,*,14,9.90,2.82,18,27,2.73,0.69,21
02,Baja California,002,Mexicali,0001,Mexicali,2871,029,43,0,*,10,10.13,2,19,16,3.07,0.91,7
02,Baja California,002,Mexicali,0001,Mexicali,2871,030,38,*,0,*,11.38,2.05,8,16,2.71,0.72,11
02,Baja California,002,Mexicali,0001,Mexicali,2871,031,36,0,0,12,9.81,2.21,7,15,2.77,0.77,8
02,Baja California,002,Mexicali,0001,Mexicali,2871,032,36,0,*,4,11.47,2.20,8,15,2.57,0.54,9
02,Baja California,002,Mexicali,0001,Mexicali,2871,033,74,*,*,12,10.13,2.27,28,24,3.22,0.76,13
02,Baja California,002,Mexicali,0001,Mexicali,2871,034,63,*,*,6,11,1.91,11,16,3.94,0.89,6
02,Baja California,002,Mexicali,0001,Mexicali,2871,035,71,*,0,9,11.36,2.28,17,21,3.38,0.74,14
02,Baja California,002,Mexicali,0001,Mexicali,2871,036,49,*,*,14,11.60,2.27,19,20,2.72,0.60,12
02,Baja California,002,Mexicali,0001,Mexicali,2871,037,62,*,*,14,11.67,2.63,18,20,3.26,0.70,14
02,Baja California,002,Mexicali,0001,Mexicali,2871,038,55,0,4,12,10.91,2.59,14,21,2.62,0.56,12
02,Baja California,002,Mexicali,0001,Mexicali,2871,039,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0001,Mexicali,2871,040,42,*,*,6,11.16,1.82,19,22,2.47,0.53,6
02,Baja California,002,Mexicali,0001,Mexicali,2871,041,85,*,3,6,11.52,2.23,24,26,3.54,0.88,17
02,Baja California,002,Mexicali,0001,Mexicali,2871,042,59,*,3,12,10.92,1.92,13,16,3.69,0.80,13
02,Baja California,002,Mexicali,0001,Mexicali,2871,043,57,0,*,11,10.55,1.52,10,21,3,0.64,12
02,Baja California,002,Mexicali,0001,Mexicali,2871,044,51,3,*,8,12.83,2.13,9,17,3.19,0.64,12
02,Baja California,002,Mexicali,0001,Mexicali,2871,045,59,*,*,16,9.45,2.41,17,25,2.68,0.61,7
02,Baja California,002,Mexicali,0001,Mexicali,2871,046,25,0,*,6,9.73,2.20,7,9,3.13,0.74,6
02,Baja California,002,Mexicali,0001,Mexicali,2871,047,57,*,3,15,10.92,2.16,16,23,2.59,0.59,9
02,Baja California,002,Mexicali,0001,Mexicali,2871,048,49,0,*,14,10.07,2.58,15,20,2.72,0.62,9
02,Baja California,002,Mexicali,0001,Mexicali,2871,049,63,*,*,9,10.67,1.63,16,22,3.15,0.80,5
02,Baja California,002,Mexicali,0001,Total AGEB urbana,2886,000,1594,28,47,203,10.98,1.86,378,624,3.07,0.70,321
02,Baja California,002,Mexicali,0001,Mexicali,2886,001,33,0,0,9,9,1.94,12,18,2.20,0.46,7
02,Baja California,002,Mexicali,0001,Mexicali,2886,002,129,*,5,16,9.96,1.89,23,46,3,0.71,23
02,Baja California,002,Mexicali,0001,Mexicali,2886,004,52,0,*,5,11.05,1.46,7,18,3.06,0.68,11
02,Baja California,002,Mexicali,0001,Mexicali,2886,005,78,0,*,9,13.52,1.53,13,32,3,0.60,19
02,Baja California,002,Mexicali,0001,Mexicali,2886,006,106,*,5,14,12.94,1.81,25,44,3.12,0.72,25
02,Baja California,002,Mexicali,0001,Mexicali,2886,007,78,*,*,8,12.76,1.70,16,31,3.55,0.79,18
02,Baja California,002,Mexicali,0001,Mexicali,2886,008,58,*,4,6,10.24,2.05,6,20,3.22,0.65,9
02,Baja California,002,Mexicali,0001,Mexicali,2886,009,82,*,*,12,8.73,2.37,21,41,2.56,0.63,16
02,Baja California,002,Mexicali,0001,Mexicali,2886,010,73,0,3,6,10.25,1.70,16,21,3.65,0.86,8
02,Baja California,002,Mexicali,0001,Mexicali,2886,011,42,*,*,6,9.86,1.68,8,17,2.80,0.60,11
02,Baja California,002,Mexicali,0001,Mexicali,2886,012,86,*,0,9,12.97,1.68,17,36,3.07,0.68,22
02,Baja California,002,Mexicali,0001,Mexicali,2886,013,110,*,*,11,10.72,1.50,36,42,2.89,0.69,22
