ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,P_TOTAL,P_0A2,P_3A5,POB65_MAS,GRAPROES,PROM_HNV,VIVTOT,PRO_OCUP_C,PROM_OCUP,VPH_PC,PNACOE
02,Baja California,001,Ensenada,0001,Ensenada,7790,020,57,4,*,4,7.38,3.19,19,1.12,3.17,6,28
02,Baja California,001,Ensenada,0001,Ensenada,7790,021,49,*,3,*,6.76,2.89,16,1,3.27,*,21
02,Baja California,001,Ensenada,0001,Ensenada,7790,022,81,5,*,4,7.97,2.87,28,1.07,3.86,6,37
02,Baja California,001,Ensenada,0001,Ensenada,7790,023,64,3,3,*,7.73,2.78,24,0.94,3.76,6,32
02,Baja California,001,Ensenada,0001,Ensenada,7790,024,27,*,0,*,12.30,2.09,20,0.96,2.70,5,18
02,Baja California,001,Ensenada,0001,Ensenada,7790,025,40,3,4,*,13.23,1.40,19,0.93,2.67,7,15
02,Baja California,001,Ensenada,0001,Ensenada,7790,026,29,0,*,0,12.71,1.40,20,1.16,2.90,9,11
02,Baja California,001,Ensenada,0001,Ensenada,7790,027,19,*,*,0,13.33,1.25,20,0.76,2.38,5,4
02,Baja California,001,Ensenada,0001,Ensenada,7790,028,32,*,*,0,14.04,1.08,20,0.71,2.29,10,10
02,Baja California,001,Ensenada,0001,Ensenada,7790,029,23,*,*,*,12.47,1.17,20,0.79,2.56,7,7
02,Baja California,001,Ensenada,0001,Ensenada,7790,030,17,0,0,*,13.08,0.50,19,0.42,1.56,8,7
02,Baja California,001,Ensenada,0001,Ensenada,7790,031,27,0,*,*,14.15,1.08,20,0.61,2.45,8,11
02,Baja California,001,Ensenada,0001,Ensenada,7790,032,69,3,3,9,9.17,2.80,24,0.99,3.29,5,32
02,Baja California,001,Ensenada,0001,Ensenada,7790,033,15,0,0,*,13.50,0.88,16,0.56,3,4,5
02,Baja California,001,Ensenada,0001,Ensenada,7790,034,16,0,*,*,12.33,1.50,16,0.73,2.67,4,13
02,Baja California,001,Ensenada,0001,Ensenada,7790,035,8,*,*,*,*,*,16,*,*,*,*
02,Baja California,001,Ensenada,0001,Ensenada,7790,036,30,0,*,0,14.80,0.69,16,0.61,2.73,11,11
02,Baja California,001,Ensenada,0001,Ensenada,7790,037,19,0,0,*,13.11,1.56,16,0.58,2.38,6,8
02,Baja California,001,Ensenada,0001,Ensenada,7790,038,113,7,4,7,7.66,2.80,30,1.12,4.19,11,44
02,Baja California,001,Ensenada,0001,Ensenada,7790,039,102,5,4,8,8.38,2.46,31,1.13,3.92,9,54
02,Baja California,001,Ensenada,0001,Ensenada,7790,040,85,4,4,3,9.44,1.77,39,0.85,2.83,8,30
02,Baja California,001,Ensenada,0001,Ensenada,7790,041,45,4,*,0,8.68,2.76,14,1.25,3.46,3,12
02,Baja California,001,Ensenada,0001,Ensenada,7790,042,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,001,Ensenada,0001,Ensenada,7790,043,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,001,Ensenada,0001,Ensenada,7790,044,0,0,0,0,0,0,1,0,0,0,0
02,Baja California,001,Ensenada,0001,Ensenada,7790,045,44,3,*,0,8.68,2.42,15,1.57,4,5,24
02,Baja California,001,Ensenada,0001,Ensenada,7790,046,54,3,4,*,8.61,2.63,16,1.06,3.86,7,23
02,Baja California,001,Ensenada,0001,Ensenada,7790,047,3,*,*,*,*,*,2,*,*,*,*
02,Baja California,001,Ensenada,0001,Ensenada,7790,048,9,*,*,*,*,*,3,*,*,*,*
02,Baja California,001,Ensenada,0001,Ensenada,7790,049,106,5,*,5,8.96,2.26,31,1.07,3.93,10,56
02,Baja California,001,Ensenada,0001,Ensenada,7790,050,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,001,Ensenada,0001,Ensenada,7790,051,18,*,0,*,14.88,0.40,16,0.50,2.25,8,14
02,Baja California,001,Ensenada,0001,Total AGEB urbana,7818,000,2323,132,120,83,8.45,2.25,690,1.10,3.75,193,805
02,Baja California,001,Ensenada,0001,Ensenada,7818,001,26,*,*,*,8.76,2.75,10,1.08,3.25,*,12
02,Baja California,001,Ensenada,0001,Ensenada,7818,003,59,*,3,4,6.68,2.08,26,1.40,2.95,0,27
02,Baja California,001,Ensenada,0001,Ensenada,7818,004,80,3,3,8,8.38,2.39,28,0.91,3.48,9,39
02,Baja California,001,Ensenada,0001,Ensenada,7818,006,5,*,*,*,*,*,1,*,*,*,*
02,Baja California,001,Ensenada,0001,Ensenada,7818,007,120,6,6,7,6.83,3.52,30,1.17,4.33,4,33
02,Baja California,001,Ensenada,0001,Ensenada,7818,008,98,9,*,*,8.31,2.27,29,0.97,3.50,9,36
02,Baja California,001,Ensenada,0001,Ensenada,7818,009,104,7,7,4,8.04,2.24,29,1.14,4,6,33
02,Baja California,001,Ensenada,0001,Ensenada,7818,010,63,8,4,0,8.34,1.71,16,1.03,3.94,6,17
02,Baja California,001,Ensenada,0001,Ensenada,7818,011,106,7,4,5,8.38,2.83,26,1.38,4.42,8,50
02,Baja California,001,Ensenada,0001,Ensenada,7818,012,89,8,4,6,8.51,2.39,26,1.09,3.71,8,34
02,Baja California,001,Ensenada,0001,Ensenada,7818,013,77,6,6,*,8.80,2.70,23,1.07,3.50,10,17
02,Baja California,001,Ensenada,0001,Ensenada,7818,014,14,0,0,0,13.60,2,3,0.78,4.67,3,4
02,Baja California,001,Ensenada,0001,Ensenada,7818,016,156,15,7,*,8.15,2.27,42,1.11,4.11,8,59
02,Baja California,001,Ensenada,0001,Ensenada,7818,018,116,6,7,*,8.91,1.84,39,1.08,3.74,7,29
02,Baja California,001,Ensenada,0001,Ensenada,7818,019,35,5,*,*,9.50,2.38,14,1,3.18,6,15
02,Baja California,001,Ensenada,0001,Ensenada,7818,020,65,3,*,4,7.79,2.79,18,1.55,4.33,3,18
02,Baja California,001,Ensenada,0001,Ensenada,7818,021,52,0,*,0,8.80,2.29,14,1.13,4,3,18
02,Baja California,001,Ensenada,0001,Ensenada,7818,022,45,*,*,0,8.65,2.30,14,1.22,3.75,4,24
02,Baja California,001,Ensenada,0001,Ensenada,7818,025,21,0,3,4,8.94,1.63,7,1,3,5,6
02,Baja California,001,Ensenada,0001,Ensenada,7818,027,27,*,*,0,9.77,1.64,11,0.93,3,4,5
02,Baja California,001,Ensenada,0001,Ensenada,7818,028,9,0,0,*,10.67,3,3,0.75,3,*,0
02,Baja California,001,Ensenada,0001,Ensenada,7818,029,108,3,6,3,8.84,1.83,31,1.11,3.72,15,36
02,Baja California,001,Ensenada,0001,Ensenada,7818,030,76,3,7,4,9.58,1.79,28,0.82,3.04,14,23
02,Baja California,001,Ensenada,0001,Ensenada,7818,031,27,*,0,0,10.10,1.62,10,0.79,3.38,4,13
02,Baja California,001,Ensenada,0001,Ensenada,7818,032,55,0,*,*,7.40,2.52,17,1.02,3.67,3,23
02,Baja California,001,Ensenada,0001,Ensenada,7818,033,142,11,9,8,7.15,2.27,37,1.43,4.06,6,36
02,Baja California,001,Ensenada,0001,Ensenada,7818,034,30,*,5,*,10,2.09,7,1.20,6,4,6
02,Baja California,001,Ensenada,0001,Ensenada,7818,035,53,3,5,*,9.03,2.10,16,1,3.53,4,27
02,Baja California,001,Ensenada,0001,Ensenada,7818,036,78,3,4,*,10.11,1.70,30,0.90,3.12,8,36
02,Baja California,001,Ensenada,0001,Ensenada,7818,037,20,*,0,*,12.30,2.22,6,0.80,4,3,*
02,Baja California,001,Ensenada,0001,Ensenada,7818,040,43,*,*,0,7.33,2.38,14,0.98,3.07,4,19
02,Baja California,001,Ensenada,0001,Ensenada,7818,041,122,4,9,*,8.98,1.72,28,1.24,4.36,13,45
02,Baja California,001,Ensenada,0001,Ensenada,7818,042,15,*,*,*,9.60,2.14,3,1.07,5,*,5
02,Baja California,001,Ensenada,0001,Ensenada,7818,043,56,*,3,0,8.24,2.44,18,1.22,3.29,3,8
02,Baja California,001,Ensenada,0001,Ensenada,7818,044,7,0,0,0,7.80,2,3,1,2.33,0,6
02,Baja California,001,Ensenada,0001,Ensenada,7818,045,32,*,*,0,7.06,1.33,6,1.78,5.33,*,16
02,Baja California,001,Ensenada,0001,Ensenada,7818,046,92,6,5,3,8.33,2.19,27,1.10,3.83,3,27
02,Baja California,001,Ensenada,0001,Total AGEB urbana,7822,000,2360,132,155,85,8.42,2.11,771,1.10,3.72,203,861
02,Baja California,001,Ensenada,0001,Ensenada,7822,001,40,3,3,3,8.36,2.93,13,1.05,4,3,15
02,Baja California,001,Ensenada,0001,Ensenada,7822,002,32,0,3,5,6.42,3.38,13,0.84,2.91,*,12
02,Baja California,001,Ensenada,0001,Ensenada,7822,003,20,*,0,*,8.93,1.30,5,0.74,4,4,3
02,Baja California,001,Ensenada,0001,Ensenada,7822,004,22,0,*,0,8.93,3.50,10,0.92,3.14,6,7
02,Baja California,001,Ensenada,0001,Ensenada,7822,005,41,*,*,*,8.71,2.23,11,1.14,4.10,*,9
02,Baja California,001,Ensenada,0001,Ensenada,7822,006,89,*,5,7,8.75,1.50,29,0.90,3.42,9,37
02,Baja California,001,Ensenada,0001,Ensenada,7822,007,86,7,6,3,9.21,1.94,30,1.02,3.58,7,32
02,Baja California,001,Ensenada,0001,Ensenada,7822,010,33,*,*,4,8.92,2.69,8,0.97,4.13,5,12
02,Baja California,001,Ensenada,0001,Ensenada,7822,011,26,*,0,0,8.68,1.50,7,0.79,3.71,3,9
02,Baja California,001,Ensenada,0001,Ensenada,7822,012,0,0,0,0,0,0,2,0,0,0,0
02,Baja California,001,Ensenada,0001,Ensenada,7822,013,6,*,*,*,*,*,2,*,*,*,*
02,Baja California,001,Ensenada,0001,Ensenada,7822,014,22,*,3,0,7.18,2.20,11,2.20,4.40,*,11
02,Baja California,001,Ensenada,0001,Ensenada,7822,015,40,3,4,*,8.57,1.81,12,1.21,4,6,18
02,Baja California,001,Ensenada,0001,Ensenada,7822,016,127,3,7,7,8.84,2.13,47,0.93,3.43,14,54
02,Baja California,001,Ensenada,0001,Ensenada,7822,019,8,*,*,*,*,*,4,*,*,*,*
02,Baja California,001,Ensenada,0001,Ensenada,7822,020,58,*,4,0,6.95,1.88,14,1.49,4.46,3,15
02,Baja California,001,Ensenada,0001,Ensenada,7822,021,45,*,*,5,7.27,3.14,20,0.85,2.81,6,16
02,Baja California,001,Ensenada,0001,Ensenada,7822,022,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,001,Ensenada,0001,Ensenada,7822,023,36,*,*,3,8.87,1.95,14,0.90,3,4,7
02,Baja California,001,Ensenada,0001,Ensenada,7822,024,42,3,3,0,8.83,1.85,15,0.91,3.50,4,6
02,Baja California,001,Ensenada,0001,Ensenada,7822,025,58,6,4,4,7.61,2.71,17,1.49,3.87,5,14
02,Baja California,001,Ensenada,0001,Ensenada,7822,026,29,*,0,*,8.04,1.64,10,1.04,4.14,4,8
02,Baja California,001,Ensenada,0001,Ensenada,7822,027,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,001,Ensenada,0001,Ensenada,7822,028,47,4,*,4,9.25,2.44,15,0.94,3.62,4,11
02,Baja California,001,Ensenada,0001,Ensenada,7822,029,45,*,3,*,8.63,2.75,15,1.15,3.46,5,17
02,Baja California,001,Ensenada,0001,Ensenada,7822,030,74,7,4,3,7.14,2.19,24,1.03,3.22,5,15
02,Baja California,001,Ensenada,0001,Ensenada,7822,031,81,3,*,3,9.03,2.09,23,1.07,4.05,11,24
