,index,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,P_TOTAL,P_0A2,P_3A5,POB65_MAS,GRAPROES,PROM_HNV,VIVTOT,PRO_OCUP_C,PROM_OCUP,VPH_PC,OTRAENT
3040,3156,Ensenada,1,Ensenada,7860,32,23.0,0.0,0.0,3.0,12.81,1.78,12.0,0.52,2.88,8.0,5.0
3041,3157,Ensenada,1,Ensenada,7860,33,17.0,0.0,0.0,3.0,12.5,1.14,6.0,0.85,4.25,3.0,5.0
3042,3159,Ensenada,1,Ensenada,7875,1,107.0,4.0,8.0,7.0,10.44,2.81,35.0,0.79,3.45,11.0,33.0
3043,3160,Ensenada,1,Ensenada,7875,2,86.0,0.0,3.0,10.0,10.07,2.3,37.0,0.54,2.86,23.0,30.0
3044,3161,Ensenada,1,Ensenada,7875,3,91.0,6.0,3.0,15.0,12.2,1.9,41.0,0.61,2.44,25.0,19.0
3045,3162,Ensenada,1,Ensenada,7875,4,77.0,4.0,3.0,6.0,12.23,1.57,25.0,0.67,3.35,16.0,17.0
3046,3163,Ensenada,1,Ensenada,7875,5,77.0,3.0,3.0,12.0,11.09,1.61,34.0,0.64,3.35,15.0,22.0
3047,3164,Ensenada,1,Ensenada,7875,6,70.0,0.0,5.0,6.0,11.11,2.27,27.0,0.71,2.92,13.0,22.0
3048,3165,Ensenada,1,Ensenada,7875,7,72.0,0.0,5.0,8.0,10.68,2.97,26.0,0.74,3.43,12.0,13.0
3049,3166,Ensenada,1,Ensenada,7875,8,78.0,6.0,3.0,9.0,11.26,1.64,29.0,0.72,3.9,12.0,27.0
3050,3167,Ensenada,1,Ensenada,7875,9,109.0,3.0,4.0,8.0,11.12,2.35,38.0,0.76,3.21,22.0,36.0
3051,3168,Ensenada,1,Ensenada,7875,10,60.0,3.0,4.0,10.0,9.43,2.72,28.0,0.73,3.0,5.0,17.0
3052,3169,Ensenada,1,Ensenada,7875,11,101.0,4.0,4.0,10.0,10.19,2.0,28.0,0.82,3.88,15.0,25.0
3053,3170,Ensenada,1,Ensenada,7875,12,75.0,3.0,0.0,9.0,11.28,2.58,26.0,0.65,3.26,17.0,22.0
3054,3171,Ensenada,1,Ensenada,7875,13,95.0,3.0,7.0,6.0,11.16,1.9,30.0,0.81,3.52,15.0,29.0
3055,3172,Ensenada,1,Ensenada,7875,14,80.0,3.0,5.0,7.0,11.68,1.74,23.0,0.78,3.81,17.0,11.0
3056,3173,Ensenada,1,Ensenada,7875,15,59.0,3.0,0.0,5.0,11.42,2.2,23.0,0.58,3.11,12.0,17.0
3057,3174,Ensenada,1,Ensenada,7875,16,104.0,5.0,0.0,7.0,10.57,2.39,38.0,0.81,3.25,17.0,37.0
3058,3175,Ensenada,1,Ensenada,7875,17,47.0,5.0,0.0,12.0,10.3,2.7,27.0,0.57,3.13,10.0,13.0
3059,3176,Ensenada,1,Ensenada,7875,18,85.0,5.0,4.0,12.0,10.34,2.1,34.0,0.7,3.15,17.0,35.0
3060,3177,Ensenada,1,Ensenada,7875,19,97.0,5.0,6.0,10.0,10.84,2.26,32.0,0.7,3.03,22.0,25.0
3061,3178,Ensenada,1,Ensenada,7875,20,48.0,5.0,6.0,5.0,10.49,1.6,18.0,0.62,3.2,12.0,11.0
3062,3179,Ensenada,1,Ensenada,7875,21,95.0,3.0,5.0,5.0,10.76,1.94,32.0,0.8,3.39,15.0,35.0
3063,3180,Ensenada,1,Ensenada,7875,22,2.0,3.0,5.0,5.0,10.76,1.94,1.0,0.8,3.39,15.0,35.0
3064,3181,Ensenada,1,Ensenada,7875,23,73.0,3.0,5.0,6.0,11.63,1.66,36.0,0.61,2.23,13.0,18.0
3065,3182,Ensenada,1,Ensenada,7875,24,71.0,3.0,5.0,12.0,11.4,2.13,25.0,0.58,3.23,15.0,20.0
3066,3183,Ensenada,1,Ensenada,7875,25,18.0,0.0,0.0,3.0,10.43,1.33,10.0,0.9,4.5,3.0,12.0
3067,3184,Ensenada,1,Ensenada,7875,27,70.0,9.0,3.0,4.0,10.43,2.25,25.0,0.77,2.92,11.0,28.0
3068,3185,Ensenada,1,Ensenada,7875,28,73.0,3.0,3.0,8.0,11.05,2.68,31.0,0.74,3.48,15.0,21.0
3069,3186,Ensenada,1,Ensenada,7875,29,56.0,3.0,4.0,8.0,11.05,1.57,26.0,0.81,2.95,9.0,14.0
3070,3188,Ensenada,1,Ensenada,788A,1,36.0,3.0,4.0,0.0,7.79,2.55,14.0,0.95,2.77,4.0,21.0
3071,3189,Ensenada,1,Ensenada,788A,2,10.0,0.0,4.0,0.0,13.14,1.25,3.0,0.63,3.33,3.0,3.0
3072,3190,Ensenada,1,Ensenada,788A,3,75.0,4.0,0.0,7.0,11.46,1.31,34.0,0.59,2.88,20.0,26.0
3073,3191,Ensenada,1,Ensenada,788A,4,81.0,4.0,4.0,8.0,10.72,1.6,24.0,0.74,3.68,15.0,16.0
3074,3192,Ensenada,1,Ensenada,788A,5,65.0,4.0,4.0,11.0,9.55,2.68,26.0,0.71,3.1,14.0,19.0
3075,3193,Ensenada,1,Ensenada,788A,6,20.0,0.0,0.0,3.0,9.14,1.88,8.0,1.0,2.86,14.0,3.0
3076,3194,Ensenada,1,Ensenada,788A,7,46.0,3.0,3.0,4.0,10.53,1.81,19.0,0.78,2.88,6.0,8.0
3077,3195,Ensenada,1,Ensenada,788A,8,68.0,3.0,0.0,10.0,11.07,2.21,23.0,0.64,3.24,17.0,28.0
3078,3196,Ensenada,1,Ensenada,788A,9,42.0,3.0,3.0,10.0,9.57,1.78,16.0,1.02,3.82,5.0,15.0
3079,3197,Ensenada,1,Ensenada,788A,10,33.0,0.0,0.0,6.0,9.93,2.07,14.0,0.63,2.75,8.0,11.0
3080,3198,Ensenada,1,Ensenada,788A,11,21.0,0.0,0.0,0.0,10.47,2.0,5.0,1.31,5.25,3.0,12.0
3081,3199,Ensenada,1,Ensenada,788A,12,76.0,0.0,0.0,5.0,11.54,1.96,26.0,0.74,3.33,18.0,17.0
3082,3200,Ensenada,1,Ensenada,788A,13,96.0,5.0,7.0,6.0,11.19,1.79,37.0,0.86,3.2,16.0,41.0
3083,3201,Ensenada,1,Ensenada,788A,14,92.0,5.0,7.0,5.0,11.75,2.13,30.0,0.71,3.29,19.0,24.0
3084,3202,Ensenada,1,Ensenada,788A,15,67.0,5.0,7.0,6.0,11.78,2.04,22.0,0.68,3.53,13.0,25.0
3085,3203,Ensenada,1,Ensenada,788A,16,100.0,5.0,3.0,8.0,11.99,1.53,31.0,0.66,3.57,25.0,19.0
3086,3204,Ensenada,1,Ensenada,788A,17,148.0,7.0,9.0,5.0,11.12,1.63,54.0,0.86,3.36,24.0,42.0
3087,3205,Ensenada,1,Ensenada,788A,18,55.0,7.0,3.0,4.0,10.4,2.7,15.0,0.79,3.67,9.0,8.0
3088,3206,Ensenada,1,Ensenada,788A,19,42.0,3.0,3.0,8.0,11.03,2.71,16.0,0.74,3.0,4.0,5.0
3089,3207,Ensenada,1,Ensenada,788A,20,70.0,3.0,3.0,8.0,11.31,2.0,21.0,0.76,3.5,14.0,21.0
3090,3208,Ensenada,1,Ensenada,788A,21,2.0,3.0,3.0,8.0,11.31,2.0,1.0,0.76,3.5,14.0,21.0
3091,3209,Ensenada,1,Ensenada,788A,22,79.0,3.0,3.0,14.0,11.1,2.16,31.0,0.65,2.72,17.0,16.0
3092,3210,Ensenada,1,Ensenada,788A,23,91.0,3.0,3.0,6.0,9.99,2.0,21.0,0.78,3.32,9.0,32.0
3093,3211,Ensenada,1,Ensenada,788A,24,44.0,3.0,3.0,6.0,11.1,1.38,16.0,0.79,3.14,6.0,8.0
3094,3212,Ensenada,1,Ensenada,788A,25,4.0,3.0,3.0,6.0,11.1,1.38,1.0,0.79,3.14,6.0,8.0
3095,3213,Ensenada,1,Ensenada,788A,26,20.0,3.0,3.0,0.0,10.5,0.91,5.0,1.05,4.0,3.0,4.0
3096,3214,Ensenada,1,Ensenada,788A,27,28.0,3.0,3.0,3.0,9.26,2.67,8.0,0.88,3.5,4.0,4.0
3097,3215,Ensenada,1,Ensenada,788A,28,41.0,3.0,3.0,4.0,10.7,1.77,14.0,0.78,3.17,5.0,12.0
3098,3216,Ensenada,1,Ensenada,788A,29,49.0,3.0,3.0,4.0,8.71,2.5,16.0,0.83,3.27,4.0,16.0
3099,3218,Ensenada,1,Ensenada,7894,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3100,3219,Ensenada,1,Ensenada,7894,2,56.0,0.0,7.0,0.0,9.72,2.38,13.0,1.06,4.31,4.0,16.0
3101,3220,Ensenada,1,Ensenada,7894,3,98.0,3.0,5.0,6.0,8.86,2.14,34.0,1.13,3.5,8.0,31.0
3102,3221,Ensenada,1,Ensenada,7894,4,65.0,4.0,5.0,7.0,9.91,1.55,22.0,0.84,2.95,9.0,13.0
3103,3222,Ensenada,1,Ensenada,7894,5,60.0,4.0,4.0,7.0,7.58,4.21,19.0,0.85,3.17,8.0,21.0
3104,3223,Ensenada,1,Ensenada,7894,6,31.0,0.0,4.0,3.0,8.77,3.46,8.0,1.07,3.88,8.0,10.0
3105,3224,Ensenada,1,Ensenada,7894,7,82.0,3.0,4.0,7.0,9.13,2.5,22.0,0.96,3.73,9.0,22.0
3106,3225,Ensenada,1,Ensenada,7894,8,24.0,3.0,0.0,7.0,12.14,1.09,11.0,0.67,3.0,5.0,9.0
3107,3226,Ensenada,1,Ensenada,7894,9,35.0,0.0,0.0,5.0,8.48,3.2,15.0,0.76,3.18,8.0,15.0
3108,3227,Ensenada,1,Ensenada,7894,10,50.0,0.0,3.0,3.0,11.58,1.42,20.0,0.75,3.33,10.0,10.0
3109,3228,Ensenada,1,Ensenada,7894,11,47.0,4.0,3.0,3.0,9.45,2.59,14.0,1.04,3.36,10.0,11.0
3110,3229,Ensenada,1,Ensenada,7894,12,52.0,4.0,3.0,3.0,8.9,1.63,22.0,0.9,3.25,4.0,8.0
3111,3230,Ensenada,1,Ensenada,7894,13,25.0,0.0,3.0,3.0,7.9,2.0,9.0,1.04,3.57,4.0,6.0
3112,3231,Ensenada,1,Ensenada,7894,14,69.0,5.0,3.0,5.0,8.69,1.96,25.0,0.87,2.88,10.0,18.0
3113,3232,Ensenada,1,Ensenada,7894,15,27.0,0.0,0.0,5.0,9.29,2.18,10.0,0.71,2.7,4.0,13.0
3114,3233,Ensenada,1,Ensenada,7894,16,58.0,4.0,0.0,4.0,10.51,1.72,15.0,0.98,3.87,11.0,19.0
3115,3234,Ensenada,1,Ensenada,7894,17,32.0,4.0,0.0,4.0,9.76,2.5,11.0,0.89,3.2,6.0,6.0
3116,3235,Ensenada,1,Ensenada,7894,18,46.0,4.0,0.0,6.0,8.74,2.4,17.0,0.87,3.54,6.0,15.0
3117,3236,Ensenada,1,Ensenada,7894,19,39.0,4.0,4.0,6.0,8.58,2.69,10.0,1.63,4.88,4.0,5.0
3118,3237,Ensenada,1,Ensenada,7894,20,82.0,4.0,4.0,8.0,7.75,2.47,26.0,1.0,3.9,10.0,30.0
3119,3238,Ensenada,1,Ensenada,7894,21,32.0,4.0,3.0,8.0,9.6,1.92,9.0,0.8,3.56,3.0,4.0
3120,3239,Ensenada,1,Ensenada,7894,22,62.0,7.0,3.0,4.0,9.79,2.08,20.0,0.81,3.26,12.0,13.0
3121,3240,Ensenada,1,Ensenada,7894,25,18.0,7.0,3.0,4.0,12.55,2.75,11.0,0.69,3.0,12.0,3.0
3122,3241,Ensenada,1,Ensenada,7894,26,25.0,7.0,3.0,5.0,7.0,4.75,10.0,0.66,2.78,12.0,7.0
3123,3242,Ensenada,1,Ensenada,7894,27,26.0,4.0,0.0,3.0,7.85,1.75,10.0,1.37,2.89,12.0,10.0
3124,3243,Ensenada,1,Ensenada,7894,28,24.0,4.0,0.0,3.0,7.58,1.82,5.0,1.33,4.8,12.0,5.0
3125,3244,Ensenada,1,Ensenada,7894,29,38.0,4.0,0.0,3.0,10.95,2.5,12.0,0.9,3.8,8.0,13.0
3126,3245,Ensenada,1,Ensenada,7894,30,26.0,4.0,0.0,3.0,8.1,1.89,10.0,0.68,3.25,8.0,3.0
3127,3246,Ensenada,1,Ensenada,7894,31,20.0,0.0,0.0,3.0,7.71,1.67,8.0,0.59,2.5,8.0,6.0
3128,3247,Ensenada,1,Ensenada,7894,32,63.0,0.0,0.0,3.0,10.04,1.88,20.0,0.82,3.71,13.0,22.0
3129,3248,Ensenada,1,Ensenada,7894,33,103.0,4.0,5.0,5.0,10.7,1.73,32.0,0.85,3.81,20.0,40.0
3130,3249,Ensenada,1,Ensenada,7894,34,58.0,4.0,5.0,0.0,12.25,1.68,21.0,0.75,3.67,12.0,11.0
3131,3250,Ensenada,1,Ensenada,7894,35,55.0,4.0,5.0,0.0,9.72,2.84,14.0,0.98,4.58,6.0,13.0
3132,3251,Ensenada,1,Ensenada,7894,36,24.0,4.0,5.0,5.0,7.16,4.44,7.0,0.83,4.0,6.0,6.0
3133,3252,Ensenada,1,Ensenada,7894,37,39.0,3.0,3.0,5.0,9.5,1.92,11.0,0.83,3.55,4.0,11.0
3134,3253,Ensenada,1,Ensenada,7894,38,17.0,0.0,3.0,0.0,8.78,1.83,9.0,1.31,3.4,3.0,4.0
3135,3255,Ensenada,1,Ensenada,7907,1,34.0,0.0,5.0,0.0,9.42,4.56,13.0,0.87,2.83,3.0,12.0
3136,3256,Ensenada,1,Ensenada,7907,2,65.0,3.0,5.0,3.0,8.28,2.19,19.0,0.9,4.06,7.0,26.0
3137,3257,Ensenada,1,Ensenada,7907,3,70.0,4.0,5.0,3.0,7.74,2.5,18.0,1.18,4.19,6.0,24.0
3138,3258,Ensenada,1,Ensenada,7907,4,47.0,3.0,0.0,0.0,9.57,2.1,17.0,0.8,3.13,6.0,12.0
3139,3259,Ensenada,1,Ensenada,7907,5,35.0,0.0,0.0,6.0,9.46,2.0,11.0,1.03,3.5,6.0,13.0
3140,3260,Ensenada,1,Ensenada,7907,6,34.0,0.0,0.0,6.0,9.57,2.47,12.0,0.81,3.4,6.0,10.0
3141,3261,Ensenada,1,Ensenada,7907,7,41.0,3.0,0.0,3.0,7.04,3.79,13.0,0.97,3.8,6.0,16.0
3142,3262,Ensenada,1,Ensenada,7907,8,102.0,3.0,5.0,3.0,9.53,1.76,30.0,0.89,3.92,12.0,40.0
3143,3263,Ensenada,1,Ensenada,7907,9,73.0,6.0,5.0,3.0,8.6,2.18,19.0,1.06,4.29,5.0,17.0
3144,3264,Ensenada,1,Ensenada,7907,10,78.0,7.0,4.0,3.0,8.91,2.36,19.0,0.98,4.11,7.0,25.0
3145,3265,Ensenada,1,Ensenada,7907,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3146,3266,Ensenada,1,Ensenada,7907,12,40.0,4.0,0.0,0.0,10.22,2.08,9.0,1.08,4.44,5.0,19.0
3147,3267,Ensenada,1,Ensenada,7907,13,39.0,4.0,3.0,0.0,8.9,2.5,18.0,0.81,3.0,4.0,9.0
3148,3268,Ensenada,1,Ensenada,7907,14,20.0,4.0,3.0,0.0,7.25,2.29,9.0,1.05,3.33,3.0,3.0
3149,3269,Ensenada,1,Ensenada,7907,15,21.0,0.0,0.0,3.0,8.47,2.25,9.0,0.66,3.0,3.0,5.0
3150,3270,Ensenada,1,Ensenada,7907,16,13.0,0.0,0.0,0.0,14.18,0.5,23.0,0.81,3.25,4.0,5.0
3151,3271,Ensenada,1,Ensenada,7907,17,66.0,7.0,0.0,0.0,8.93,1.58,18.0,1.19,4.2,4.0,9.0
3152,3272,Ensenada,1,Ensenada,7907,18,54.0,0.0,0.0,5.0,9.0,2.86,14.0,0.77,3.6,4.0,20.0
3153,3273,Ensenada,1,Ensenada,7907,19,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
3154,3274,Ensenada,1,Ensenada,7907,20,78.0,4.0,4.0,3.0,12.67,1.93,23.0,0.77,3.9,14.0,10.0
3155,3275,Ensenada,1,Ensenada,7907,21,24.0,0.0,4.0,4.0,9.35,2.45,10.0,0.77,3.0,14.0,8.0
3156,3276,Ensenada,1,Ensenada,7907,22,21.0,0.0,4.0,4.0,6.67,1.63,7.0,0.91,3.5,14.0,10.0
3157,3277,Ensenada,1,Ensenada,7907,23,36.0,0.0,4.0,4.0,12.48,2.0,10.0,0.73,4.0,6.0,13.0
3158,3278,Ensenada,1,Ensenada,7907,24,28.0,0.0,0.0,3.0,11.83,2.07,10.0,0.74,3.11,5.0,6.0
3159,3279,Ensenada,1,Ensenada,7907,25,47.0,0.0,7.0,3.0,9.52,2.07,12.0,1.02,3.92,3.0,10.0
3160,3280,Ensenada,1,Ensenada,7907,26,45.0,3.0,7.0,9.0,10.19,2.05,17.0,0.67,3.21,7.0,15.0
3161,3281,Ensenada,1,Ensenada,7907,27,20.0,3.0,7.0,0.0,8.92,3.0,6.0,1.33,4.0,7.0,15.0
3162,3282,Ensenada,1,Ensenada,7907,28,54.0,4.0,7.0,0.0,10.31,2.05,13.0,1.04,4.15,9.0,12.0
3163,3283,Ensenada,1,Ensenada,7907,29,21.0,4.0,0.0,0.0,9.4,2.0,8.0,0.84,3.5,9.0,9.0
3164,3284,Ensenada,1,Ensenada,7907,30,23.0,4.0,0.0,3.0,6.88,2.78,6.0,1.64,3.83,9.0,7.0
3165,3285,Ensenada,1,Ensenada,7907,31,47.0,4.0,7.0,0.0,12.93,1.24,24.0,0.78,3.36,11.0,12.0
3166,3287,Ensenada,1,Ensenada,7911,1,27.0,4.0,0.0,4.0,10.42,2.07,11.0,0.55,2.7,3.0,6.0
3167,3288,Ensenada,1,Ensenada,7911,2,29.0,0.0,0.0,4.0,11.17,2.31,11.0,0.76,2.9,7.0,7.0
3168,3289,Ensenada,1,Ensenada,7911,3,30.0,0.0,0.0,7.0,8.46,3.27,12.0,0.83,3.33,3.0,9.0
3169,3290,Ensenada,1,Ensenada,7911,4,51.0,0.0,0.0,5.0,10.36,1.5,15.0,0.89,3.64,4.0,13.0
3170,3291,Ensenada,1,Ensenada,7911,5,60.0,0.0,3.0,10.0,10.83,1.79,21.0,0.73,3.16,12.0,12.0
3171,3292,Ensenada,1,Ensenada,7911,6,57.0,0.0,3.0,10.0,9.04,2.33,24.0,0.79,3.0,12.0,18.0
3172,3293,Ensenada,1,Ensenada,7911,7,77.0,4.0,5.0,10.0,10.66,1.94,29.0,0.68,2.85,17.0,15.0
3173,3294,Ensenada,1,Ensenada,7911,8,31.0,4.0,0.0,5.0,9.67,3.18,13.0,0.74,2.82,3.0,6.0
3174,3295,Ensenada,1,Ensenada,7911,9,56.0,0.0,0.0,3.0,10.29,1.79,16.0,0.82,3.73,7.0,10.0
3175,3296,Ensenada,1,Ensenada,7911,10,34.0,0.0,0.0,6.0,11.07,2.33,15.0,0.67,2.83,7.0,10.0
3176,3297,Ensenada,1,Ensenada,7911,11,41.0,0.0,0.0,8.0,9.61,2.8,14.0,0.75,3.42,6.0,11.0
3177,3298,Ensenada,1,Ensenada,7911,12,35.0,0.0,0.0,8.0,9.13,1.64,12.0,0.76,3.2,4.0,9.0
3178,3299,Ensenada,1,Ensenada,7911,13,174.0,14.0,7.0,21.0,10.18,2.15,69.0,0.81,3.11,25.0,60.0
3179,3300,Ensenada,1,Ensenada,7911,14,41.0,0.0,7.0,10.0,9.29,1.95,17.0,0.6,2.56,8.0,11.0
3180,3301,Ensenada,1,Ensenada,7911,15,65.0,0.0,7.0,4.0,8.8,2.0,24.0,1.12,3.25,5.0,38.0
3181,3302,Ensenada,1,Ensenada,7911,16,59.0,0.0,3.0,6.0,10.15,1.92,19.0,0.86,3.69,9.0,18.0
3182,3303,Ensenada,1,Ensenada,7911,17,51.0,3.0,3.0,5.0,10.81,2.11,16.0,0.93,3.64,10.0,7.0
3183,3304,Ensenada,1,Ensenada,7911,18,124.0,5.0,6.0,20.0,10.94,2.63,37.0,0.79,3.35,22.0,41.0
3184,3305,Ensenada,1,Ensenada,7911,19,69.0,3.0,5.0,10.0,8.87,2.44,19.0,0.84,4.06,5.0,21.0
3185,3306,Ensenada,1,Ensenada,7911,20,28.0,0.0,5.0,7.0,6.04,3.08,11.0,0.56,2.55,4.0,10.0
3186,3307,Ensenada,1,Ensenada,7911,21,35.0,0.0,5.0,5.0,8.0,3.14,11.0,0.9,4.38,3.0,9.0
3187,3308,Ensenada,1,Ensenada,7911,22,43.0,0.0,5.0,7.0,8.23,2.24,12.0,0.75,4.0,6.0,14.0
3188,3309,Ensenada,1,Ensenada,7911,23,14.0,0.0,0.0,3.0,10.54,1.43,4.0,0.67,3.5,6.0,6.0
3189,3310,Ensenada,1,Ensenada,7911,24,28.0,0.0,0.0,5.0,10.26,3.2,7.0,0.72,4.0,4.0,6.0
3190,3311,Ensenada,1,Ensenada,7911,25,36.0,0.0,0.0,3.0,11.0,1.88,16.0,0.68,2.57,6.0,8.0
3191,3312,Ensenada,1,Ensenada,7911,26,31.0,0.0,0.0,3.0,9.18,1.07,13.0,0.76,3.44,5.0,4.0
3192,3313,Ensenada,1,Ensenada,7911,27,61.0,3.0,0.0,9.0,10.22,2.22,21.0,0.73,3.05,8.0,17.0
3193,3314,Ensenada,1,Ensenada,7911,28,30.0,3.0,0.0,9.0,8.8,3.8,16.0,0.67,2.5,5.0,11.0
3194,3315,Ensenada,1,Ensenada,7911,29,72.0,0.0,0.0,20.0,12.78,2.38,34.0,0.42,2.32,20.0,30.0
3195,3316,Ensenada,1,Ensenada,7911,30,29.0,0.0,0.0,5.0,10.27,2.77,10.0,0.67,2.9,8.0,7.0
3196,3317,Ensenada,1,Ensenada,7911,31,50.0,0.0,3.0,5.0,7.91,2.25,12.0,0.93,4.17,5.0,13.0
3197,3318,Ensenada,1,Ensenada,7911,32,36.0,0.0,3.0,4.0,8.23,2.64,15.0,0.68,2.57,5.0,15.0
3198,3319,Ensenada,1,Ensenada,7911,33,23.0,0.0,3.0,5.0,6.33,3.44,4.0,1.21,5.75,5.0,5.0
3199,3320,Ensenada,1,Ensenada,7911,34,18.0,0.0,0.0,6.0,7.6,3.75,7.0,0.46,2.57,4.0,8.0
3200,3321,Ensenada,1,Ensenada,7911,35,54.0,0.0,0.0,12.0,9.1,2.22,17.0,0.71,3.38,8.0,12.0
3201,3322,Ensenada,1,Ensenada,7911,36,70.0,4.0,0.0,7.0,9.68,2.2,22.0,1.04,3.33,6.0,26.0
3202,3323,Ensenada,1,Ensenada,7911,37,67.0,3.0,0.0,8.0,10.54,1.96,22.0,0.82,3.53,9.0,17.0
3203,3324,Ensenada,1,Ensenada,7911,38,40.0,0.0,0.0,4.0,11.14,2.94,16.0,0.61,2.67,8.0,5.0
3204,3325,Ensenada,1,Ensenada,7911,39,82.0,0.0,3.0,19.0,12.08,2.0,32.0,0.51,2.73,22.0,23.0
3205,3326,Ensenada,1,Ensenada,7911,40,61.0,3.0,4.0,10.0,11.04,2.46,18.0,0.64,3.59,10.0,23.0
3206,3327,Ensenada,1,Ensenada,7911,41,45.0,3.0,0.0,15.0,9.45,2.84,17.0,0.65,3.0,7.0,21.0
3207,3328,Ensenada,1,Ensenada,7911,43,14.0,0.0,0.0,15.0,8.83,2.2,6.0,0.93,3.5,3.0,7.0
3208,3329,Ensenada,1,Ensenada,7911,44,10.0,0.0,0.0,15.0,8.29,2.67,4.0,0.59,2.5,3.0,3.0
3209,3330,Ensenada,1,Ensenada,7911,45,44.0,0.0,0.0,8.0,8.22,1.77,13.0,0.73,3.38,4.0,13.0
3210,3331,Ensenada,1,Ensenada,7911,46,44.0,0.0,3.0,10.0,11.54,2.63,17.0,0.68,2.93,8.0,17.0
3211,3333,Ensenada,1,Ensenada,7926,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3212,3334,Ensenada,1,Ensenada,7926,2,114.0,4.0,4.0,0.0,10.08,2.15,29.0,0.97,4.07,17.0,29.0
3213,3335,Ensenada,1,Ensenada,7926,3,144.0,9.0,4.0,13.0,9.22,2.74,38.0,0.85,3.92,19.0,52.0
3214,3336,Ensenada,1,Ensenada,7926,4,39.0,4.0,4.0,7.0,9.69,2.31,9.0,0.98,4.33,4.0,13.0
3215,3337,Ensenada,1,Ensenada,7926,5,229.0,13.0,11.0,20.0,9.85,2.1,56.0,0.92,4.09,31.0,53.0
3216,3338,Ensenada,1,Ensenada,7926,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3217,3339,Ensenada,1,Ensenada,7926,7,150.0,6.0,4.0,6.0,8.78,2.1,43.0,0.99,3.66,24.0,52.0
3218,3340,Ensenada,1,Ensenada,7926,8,102.0,5.0,6.0,5.0,8.7,2.29,28.0,0.96,3.81,15.0,24.0
3219,3341,Ensenada,1,Ensenada,7926,9,39.0,5.0,6.0,5.0,10.66,2.59,13.0,0.85,3.55,8.0,12.0
3220,3342,Ensenada,1,Ensenada,7926,10,98.0,6.0,4.0,7.0,9.38,2.66,28.0,0.91,3.77,10.0,29.0
3221,3343,Ensenada,1,Ensenada,7926,11,92.0,6.0,4.0,6.0,10.63,2.12,28.0,0.77,3.54,19.0,31.0
3222,3344,Ensenada,1,Ensenada,7926,12,19.0,0.0,4.0,5.0,7.87,2.13,7.0,0.59,3.17,19.0,9.0
3223,3345,Ensenada,1,Ensenada,7926,13,141.0,6.0,6.0,9.0,9.86,2.72,43.0,0.83,3.62,17.0,34.0
3224,3346,Ensenada,1,Ensenada,7926,14,60.0,4.0,6.0,7.0,9.66,1.87,22.0,0.66,3.17,11.0,18.0
3225,3347,Ensenada,1,Ensenada,7926,15,138.0,5.0,8.0,6.0,10.82,1.9,41.0,0.86,3.63,25.0,33.0
3226,3348,Ensenada,1,Ensenada,7926,16,85.0,5.0,7.0,5.0,11.31,2.39,30.0,0.86,3.54,18.0,31.0
3227,3349,Ensenada,1,Ensenada,7926,17,149.0,6.0,4.0,8.0,8.57,2.32,45.0,0.91,3.47,19.0,35.0
3228,3350,Ensenada,1,Ensenada,7926,18,39.0,0.0,4.0,3.0,8.72,3.47,13.0,0.76,3.0,6.0,8.0
3229,3351,Ensenada,1,Ensenada,7926,19,37.0,3.0,4.0,3.0,9.08,3.5,12.0,0.79,3.36,7.0,15.0
3230,3352,Ensenada,1,Ensenada,7926,20,120.0,5.0,5.0,13.0,9.22,2.53,41.0,0.74,3.33,16.0,44.0
3231,3353,Ensenada,1,Ensenada,7926,21,88.0,3.0,5.0,6.0,10.94,2.09,27.0,0.78,3.52,20.0,30.0
3232,3354,Ensenada,1,Ensenada,7926,22,98.0,4.0,5.0,3.0,10.72,1.63,28.0,0.99,3.63,22.0,18.0
3233,3355,Ensenada,1,Ensenada,7926,23,142.0,3.0,3.0,9.0,11.22,1.73,45.0,0.82,3.46,24.0,37.0
3234,3356,Ensenada,1,Ensenada,7926,24,98.0,5.0,3.0,6.0,10.57,2.03,26.0,0.92,3.77,19.0,29.0
3235,3357,Ensenada,1,Ensenada,7926,25,30.0,0.0,3.0,3.0,10.46,1.77,13.0,0.59,2.73,8.0,10.0
3236,3358,Ensenada,1,Ensenada,7926,26,176.0,5.0,6.0,14.0,10.2,2.23,52.0,0.72,3.67,33.0,47.0
3237,3359,Ensenada,1,Ensenada,7926,27,77.0,5.0,4.0,6.0,9.66,2.63,25.0,0.78,3.5,13.0,21.0
3238,3360,Ensenada,1,Ensenada,7926,29,214.0,13.0,7.0,7.0,10.5,1.82,66.0,0.78,3.35,43.0,54.0
3239,3361,Ensenada,1,Ensenada,7926,30,144.0,3.0,4.0,11.0,10.3,2.13,45.0,0.8,3.43,26.0,50.0
3240,3362,Ensenada,1,Ensenada,7926,31,105.0,9.0,4.0,7.0,9.28,1.95,32.0,0.81,3.62,17.0,22.0
